name1,name2,consist_cnt,inconsist_cnt,pos_consist_cnt,neg_consist_cnt,consist_rate,inconsist_rate,pos_consist_rate,neg_consist_rate,cmt_cnt,issue_cnt,score1,score2,degree1,degree2
Carreau,ellisonbg,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.845,0.797,8113,3891
ellisonbg,gibiansky,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.797,0.723,3891,66
Carreau,gibiansky,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.845,0.723,8113,66
minrk,porterjamesj,1,0,0,0,0.5,0.0,0.0,0.0,3,1,0.859,0.875,9085,7
minrk,porterjamesj,3,0,0,0,0.5,0.0,0.0,0.0,5,1,0.859,0.875,9085,7
damianavila,takluyver,1,0,1,0,0.5,0.0,0.5,0.0,3,1,0.872,0.86,1442,9097
richtekp,takluyver,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,0.86,3,9097
minrk,takluyver,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.859,0.86,9085,9097
CleverProgrammer,takluyver,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,0.86,3,9097
minrk,richtekp,1,0,1,0,1.0,0.0,1.0,0.0,2,1,0.859,1.0,9085,3
CleverProgrammer,richtekp,1,0,1,0,1.0,0.0,1.0,0.0,2,1,1.0,1.0,3,3
CleverProgrammer,minrk,1,0,1,0,1.0,0.0,1.0,0.0,2,1,1.0,0.859,3,9085
iandin,ngoldbaum,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,0.968,1,48
andrewjesaitis,minrk,3,0,0,0,0.75,0.0,0.0,0.0,5,1,1.0,0.859,4,9085
minrk,stevengj,9,0,0,0,0.75,0.0,0.0,0.0,7,1,0.859,0.766,9085,79
andrewjesaitis,stevengj,3,0,0,0,1.0,0.0,0.0,0.0,4,1,1.0,0.766,4,79
ivanov,minrk,2,0,0,0,0.5,0.0,0.0,0.0,5,1,0.908,0.859,1619,9085
juliantaylor,minrk,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.87,0.859,221,9085
minrk,takluyver,4,0,0,0,0.67,0.0,0.0,0.0,7,1,0.859,0.86,9085,9097
ivanov,takluyver,10,2,2,0,0.42,0.08,0.08,0.0,10,1,0.908,0.86,1619,9097
juliantaylor,takluyver,4,0,0,0,0.67,0.0,0.0,0.0,7,1,0.87,0.86,221,9097
ivanov,juliantaylor,2,0,0,0,0.5,0.0,0.0,0.0,5,1,0.908,0.87,1619,221
damianavila,takluyver,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.872,0.86,1442,9097
minrk,takluyver,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.859,0.86,9085,9097
damianavila,minrk,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.872,0.859,1442,9085
boeckmann,minrk,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,0.859,3,9085
boeckmann,takluyver,0,1,0,0,0.0,0.33,0.0,0.0,4,1,1.0,0.86,3,9097
minrk,takluyver,2,0,0,0,0.67,0.0,0.0,0.0,4,1,0.859,0.86,9085,9097
boeckmann,minrk,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,0.859,3,9085
ellisonbg,twiecki,0,2,0,0,0.0,0.25,0.0,0.0,6,1,0.797,0.857,3891,37
takluyver,twiecki,6,0,0,0,0.75,0.0,0.0,0.0,6,1,0.86,0.857,9097,37
ellisonbg,takluyver,0,0,0,0,0.0,0.0,0.0,0.0,4,1,0.797,0.86,3891,9097
juliantaylor,minrk,20,1,0,0,0.67,0.03,0.0,0.0,11,1,0.87,0.859,221,9085
damianavila,takluyver,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.872,0.86,1442,9097
ivanov,takluyver,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.908,0.86,1619,9097
damianavila,ivanov,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.872,0.908,1442,1619
minrk,takluyver,1,0,1,0,1.0,0.0,1.0,0.0,2,1,0.859,0.86,9085,9097
ellisonbg,minrk,1,0,0,0,0.5,0.0,0.0,0.0,3,1,0.797,0.859,3891,9085
minrk,rr326,0,1,0,0,0.0,0.5,0.0,0.0,3,1,0.859,1.0,9085,2
ellisonbg,rr326,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.797,1.0,3891,2
ccordoba12,takluyver,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.872,0.86,269,9097
ellisonbg,takluyver,0,0,0,0,0.0,0.0,0.0,0.0,3,1,0.797,0.86,3891,9097
ccordoba12,ellisonbg,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.872,0.797,269,3891
ivanov,takluyver,0,0,0,0,0.0,0.0,0.0,0.0,3,1,0.908,0.86,1619,9097
Carreau,minrk,25,0,0,1,0.71,0.0,0.0,0.03,12,1,0.845,0.859,8113,9085
ellisonbg,minrk,7,2,0,1,0.25,0.07,0.0,0.04,11,1,0.797,0.859,3891,9085
Carreau,ellisonbg,5,2,0,1,0.25,0.1,0.0,0.05,9,1,0.845,0.797,8113,3891
Carreau,takluyver,4,0,0,0,0.8,0.0,0.0,0.0,6,1,0.845,0.86,8113,9097
minrk,takluyver,6,0,0,0,0.86,0.0,0.0,0.0,8,1,0.859,0.86,9085,9097
ellisonbg,takluyver,1,0,0,0,0.25,0.0,0.0,0.0,5,1,0.797,0.86,3891,9097
Carreau,damianavila,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.845,0.872,8113,1442
damianavila,ivanov,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.872,0.908,1442,1619
Carreau,ivanov,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.845,0.908,8113,1619
ellisonbg,takluyver,2,0,0,0,0.67,0.0,0.0,0.0,4,1,0.797,0.86,3891,9097
minrk,takluyver,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.859,0.86,9085,9097
ellisonbg,minrk,0,1,0,0,0.0,0.33,0.0,0.0,4,1,0.797,0.859,3891,9085
damianavila,minrk,11,0,1,0,0.61,0.0,0.06,0.0,9,1,0.872,0.859,1442,9085
ellisonbg,minrk,15,0,0,0,0.83,0.0,0.0,0.0,9,1,0.797,0.859,3891,9085
damianavila,takluyver,1,1,1,0,0.17,0.17,0.17,0.0,5,1,0.872,0.86,1442,9097
minrk,takluyver,1,1,1,0,0.08,0.08,0.08,0.0,8,1,0.859,0.86,9085,9097
ellisonbg,takluyver,0,0,0,0,0.0,0.0,0.0,0.0,5,1,0.797,0.86,3891,9097
damianavila,ellisonbg,6,0,0,0,0.67,0.0,0.0,0.0,6,1,0.872,0.797,1442,3891
andrewleech,takluyver,0,0,0,0,0.0,0.0,0.0,0.0,5,1,0.667,0.86,4,9097
ellisonbg,takluyver,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.797,0.86,3891,9097
leroygr,takluyver,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,0.86,4,9097
biometix-support,takluyver,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,0.86,4,9097
andrewleech,ellisonbg,0,0,0,0,0.0,0.0,0.0,0.0,4,1,0.667,0.797,4,3891
biometix-support,ellisonbg,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,0.797,4,3891
andrewleech,leroygr,0,0,0,0,0.0,0.0,0.0,0.0,4,1,0.667,1.0,4,4
ellisonbg,leroygr,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.797,1.0,3891,4
biometix-support,leroygr,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0,4,4
andrewleech,biometix-support,0,0,0,0,0.0,0.0,0.0,0.0,4,1,0.667,1.0,4,4
ellisonbg,takluyver,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.797,0.86,3891,9097
ccordoba12,takluyver,1,0,0,0,0.5,0.0,0.0,0.0,3,1,0.872,0.86,269,9097
ellisonbg,jorisvandenbossche,0,1,0,0,0.0,0.5,0.0,0.0,3,1,0.797,0.753,3891,134
ellisonbg,juhasch,2,0,1,0,0.5,0.0,0.25,0.0,4,1,0.797,0.889,3891,268
jorisvandenbossche,juhasch,0,1,0,0,0.0,0.5,0.0,0.0,3,1,0.753,0.889,134,268
ellisonbg,sjobeek,0,1,0,0,0.0,0.5,0.0,0.0,3,1,0.797,0.333,3891,19
jorisvandenbossche,sjobeek,1,0,0,1,1.0,0.0,0.0,1.0,2,1,0.753,0.333,134,19
juhasch,sjobeek,0,1,0,0,0.0,0.5,0.0,0.0,3,1,0.889,0.333,268,19
stonebig,takluyver,2,0,0,0,0.5,0.0,0.0,0.0,5,1,0.829,0.86,141,9097
Carreau,jakevdp,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.845,0.881,8113,95
jakevdp,twiecki,8,0,0,0,0.5,0.0,0.0,0.0,10,1,0.881,0.857,95,37
takluyver,twiecki,5,3,0,1,0.31,0.19,0.0,0.06,10,1,0.86,0.857,9097,37
Carreau,twiecki,4,0,0,0,0.5,0.0,0.0,0.0,9,1,0.845,0.857,8113,37
olgabot,twiecki,1,3,0,1,0.12,0.38,0.0,0.12,9,1,0.8,0.857,17,37
jakevdp,takluyver,2,0,0,0,0.5,0.0,0.0,0.0,4,1,0.881,0.86,95,9097
Carreau,takluyver,1,0,0,0,0.5,0.0,0.0,0.0,3,1,0.845,0.86,8113,9097
olgabot,takluyver,1,0,0,1,0.5,0.0,0.0,0.5,3,1,0.8,0.86,17,9097
jakevdp,olgabot,0,0,0,0,0.0,0.0,0.0,0.0,3,1,0.881,0.8,95,17
Carreau,olgabot,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.845,0.8,8113,17
jakevdp,minrk,1,0,1,0,0.5,0.0,0.5,0.0,3,1,0.881,0.859,95,9085
jasongrout,minrk,1,0,0,0,0.5,0.0,0.0,0.0,3,1,0.888,0.859,711,9085
minrk,SylvainCorlay,1,0,0,0,0.5,0.0,0.0,0.0,3,1,0.859,0.925,9085,293
jakevdp,SylvainCorlay,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.881,0.925,95,293
jasongrout,SylvainCorlay,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.888,0.925,711,293
jakevdp,jasongrout,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.881,0.888,95,711
Carreau,takluyver,1,0,0,0,0.5,0.0,0.0,0.0,3,1,0.845,0.86,8113,9097
ellisonbg,takluyver,4,0,0,0,0.5,0.0,0.0,0.0,6,1,0.797,0.86,3891,9097
damianavila,takluyver,1,0,1,0,0.5,0.0,0.5,0.0,3,1,0.872,0.86,1442,9097
Carreau,ellisonbg,4,0,0,0,1.0,0.0,0.0,0.0,5,1,0.845,0.797,8113,3891
damianavila,ellisonbg,0,0,0,0,0.0,0.0,0.0,0.0,5,1,0.872,0.797,1442,3891
Carreau,damianavila,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.845,0.872,8113,1442
damianavila,ivanov,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.872,0.908,1442,1619
Carreau,ivanov,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.845,0.908,8113,1619
ivanov,minrk,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.908,0.859,1619,9085
damianavila,minrk,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.872,0.859,1442,9085
Carreau,minrk,0,0,0,0,0.0,0.0,0.0,0.0,3,1,0.845,0.859,8113,9085
Carreau,damianavila,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.845,0.872,8113,1442
ivanov,minrk,21,0,1,0,0.7,0.0,0.03,0.0,11,1,0.908,0.859,1619,9085
Carreau,minrk,1,0,1,0,0.2,0.0,0.2,0.0,6,1,0.845,0.859,8113,9085
ellisonbg,minrk,8,0,0,0,0.8,0.0,0.0,0.0,7,1,0.797,0.859,3891,9085
Carreau,ivanov,1,0,1,0,0.17,0.0,0.17,0.0,7,1,0.845,0.908,8113,1619
ellisonbg,ivanov,10,0,0,0,0.83,0.0,0.0,0.0,8,1,0.797,0.908,3891,1619
minrk,takluyver,8,0,0,0,0.8,0.0,0.0,0.0,7,1,0.859,0.86,9085,9097
ivanov,takluyver,10,0,0,0,0.83,0.0,0.0,0.0,8,1,0.908,0.86,1619,9097
Carreau,takluyver,0,0,0,0,0.0,0.0,0.0,0.0,3,1,0.845,0.86,8113,9097
ellisonbg,takluyver,4,0,0,0,1.0,0.0,0.0,0.0,4,1,0.797,0.86,3891,9097
Carreau,ellisonbg,0,0,0,0,0.0,0.0,0.0,0.0,3,1,0.845,0.797,8113,3891
francisco-dlp,takluyver,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.667,0.86,5,9097
ellisonbg,takluyver,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.797,0.86,3891,9097
ellisonbg,francisco-dlp,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.797,0.667,3891,5
ghost,jorisvandenbossche,4,0,0,0,1.0,0.0,0.0,0.0,5,1,0.826,0.753,163,134
cpcloud,jorisvandenbossche,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.882,0.753,23,134
cpcloud,ghost,4,0,0,0,1.0,0.0,0.0,0.0,5,1,0.882,0.826,23,163
jorisvandenbossche,takluyver,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.753,0.86,134,9097
ghost,takluyver,8,0,0,0,1.0,0.0,0.0,0.0,6,1,0.826,0.86,163,9097
cpcloud,takluyver,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.882,0.86,23,9097
ghost,minrk,1,1,1,0,0.17,0.17,0.17,0.0,5,1,0.826,0.859,163,9085
damianavila,takluyver,2,0,0,0,0.5,0.0,0.0,0.0,5,1,0.872,0.86,1442,9097
damianavila,minrk,1,1,1,0,0.33,0.33,0.33,0.0,4,1,0.872,0.859,1442,9085
Carreau,damianavila,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.845,0.872,8113,1442
damianavila,ivanov,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.872,0.908,1442,1619
Carreau,ivanov,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.845,0.908,8113,1619
damianavila,minrk,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.872,0.859,1442,9085
ivanov,minrk,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.908,0.859,1619,9085
Carreau,minrk,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.845,0.859,8113,9085
Carreau,sn6uv,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.845,1.0,8113,1
ellisonbg,sjobeek,0,0,0,0,0.0,0.0,0.0,0.0,5,1,0.797,0.333,3891,19
sjobeek,takluyver,0,0,0,0,0.0,0.0,0.0,0.0,4,1,0.333,0.86,19,9097
ellisonbg,takluyver,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.797,0.86,3891,9097
Carreau,ellisonbg,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.845,0.797,8113,3891
Carreau,michaelaye,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.845,0.828,8113,157
ellisonbg,michaelaye,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.797,0.828,3891,157
Carreau,ivanov,28,0,0,0,0.78,0.0,0.0,0.0,13,1,0.845,0.908,8113,1619
ellisonbg,ivanov,30,2,0,2,0.56,0.04,0.0,0.04,15,1,0.797,0.908,3891,1619
damianavila,ivanov,7,2,0,0,0.39,0.11,0.0,0.0,11,1,0.872,0.908,1442,1619
fperez,ivanov,9,2,0,2,0.33,0.07,0.0,0.07,12,1,0.798,0.908,2962,1619
ivanov,takluyver,14,0,0,0,0.78,0.0,0.0,0.0,11,1,0.908,0.86,1619,9097
Carreau,takluyver,8,0,0,0,1.0,0.0,0.0,0.0,6,1,0.845,0.86,8113,9097
ellisonbg,takluyver,8,0,0,0,0.67,0.0,0.0,0.0,8,1,0.797,0.86,3891,9097
damianavila,takluyver,2,0,0,0,0.5,0.0,0.0,0.0,4,1,0.872,0.86,1442,9097
minrk,takluyver,4,0,0,0,0.67,0.0,0.0,0.0,5,1,0.859,0.86,9085,9097
mbussonn,takluyver,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,0.86,7,9097
fperez,takluyver,2,0,0,0,0.33,0.0,0.0,0.0,5,1,0.798,0.86,2962,9097
Carreau,ellisonbg,16,0,0,0,0.67,0.0,0.0,0.0,10,1,0.845,0.797,8113,3891
damianavila,ellisonbg,5,1,1,0,0.42,0.08,0.08,0.0,8,1,0.872,0.797,1442,3891
Carreau,damianavila,4,0,0,0,0.5,0.0,0.0,0.0,6,1,0.845,0.872,8113,1442
ivanov,minrk,14,2,0,0,0.52,0.07,0.0,0.0,12,1,0.908,0.859,1619,9085
Carreau,minrk,8,0,0,0,0.67,0.0,0.0,0.0,7,1,0.845,0.859,8113,9085
ellisonbg,minrk,9,1,1,0,0.5,0.06,0.06,0.0,9,1,0.797,0.859,3891,9085
damianavila,minrk,3,0,1,0,0.5,0.0,0.17,0.0,5,1,0.872,0.859,1442,9085
mbussonn,minrk,2,0,0,0,0.67,0.0,0.0,0.0,4,1,1.0,0.859,7,9085
fperez,minrk,3,1,1,0,0.33,0.11,0.11,0.0,6,1,0.798,0.859,2962,9085
ivanov,mbussonn,7,0,0,0,0.78,0.0,0.0,0.0,10,1,0.908,1.0,1619,7
Carreau,mbussonn,4,0,0,0,1.0,0.0,0.0,0.0,5,1,0.845,1.0,8113,7
ellisonbg,mbussonn,4,0,0,0,0.67,0.0,0.0,0.0,7,1,0.797,1.0,3891,7
damianavila,mbussonn,1,0,0,0,0.5,0.0,0.0,0.0,3,1,0.872,1.0,1442,7
fperez,mbussonn,1,0,0,0,0.33,0.0,0.0,0.0,4,1,0.798,1.0,2962,7
Carreau,fperez,4,0,0,0,0.33,0.0,0.0,0.0,7,1,0.845,0.798,8113,2962
ellisonbg,fperez,6,2,1,1,0.33,0.11,0.06,0.06,9,1,0.797,0.798,3891,2962
damianavila,fperez,2,1,1,0,0.33,0.17,0.17,0.0,5,1,0.872,0.798,1442,2962
jorisvandenbossche,takluyver,0,1,0,0,0.0,1.0,0.0,0.0,2,1,0.753,0.86,134,9097
metakermit,takluyver,2,1,1,0,0.33,0.17,0.17,0.0,5,1,0.9,0.86,22,9097
Carreau,takluyver,0,2,0,0,0.0,0.5,0.0,0.0,4,1,0.845,0.86,8113,9097
ivanov,takluyver,1,0,0,0,0.5,0.0,0.0,0.0,3,1,0.908,0.86,1619,9097
Carreau,metakermit,2,2,0,2,0.33,0.33,0.0,0.33,5,1,0.845,0.9,8113,22
ivanov,metakermit,1,0,0,0,0.33,0.0,0.0,0.0,4,1,0.908,0.9,1619,22
Carreau,ivanov,0,0,0,0,0.0,0.0,0.0,0.0,3,1,0.845,0.908,8113,1619
johnsonlab,takluyver,2,0,0,0,0.5,0.0,0.0,0.0,4,1,1.0,0.86,2,9097
ellisonbg,takluyver,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.797,0.86,3891,9097
ellisonbg,johnsonlab,1,0,0,0,0.5,0.0,0.0,0.0,3,1,0.797,1.0,3891,2
richardeverson,takluyver,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.857,0.86,10,9097
RinaldoB,takluyver,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,0.86,7,9097
Carreau,takluyver,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.845,0.86,8113,9097
minrk,takluyver,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.859,0.86,9085,9097
Carreau,RinaldoB,4,0,0,0,1.0,0.0,0.0,0.0,4,1,0.845,1.0,8113,7
minrk,RinaldoB,4,0,0,0,1.0,0.0,0.0,0.0,4,1,0.859,1.0,9085,7
Carreau,minrk,4,0,0,0,1.0,0.0,0.0,0.0,4,1,0.845,0.859,8113,9085
ellisonbg,fonnesbeck,4,0,0,0,0.5,0.0,0.0,0.0,6,1,0.797,0.803,3891,78
Carreau,rgbkrk,7,0,0,0,0.88,0.0,0.0,0.0,9,1,0.845,0.944,8113,530
ellisonbg,rgbkrk,2,0,0,0,0.5,0.0,0.0,0.0,5,1,0.797,0.944,3891,530
damianavila,rgbkrk,3,0,0,0,1.0,0.0,0.0,0.0,4,1,0.872,0.944,1442,530
Carreau,ellisonbg,15,1,1,0,0.47,0.03,0.03,0.0,12,1,0.845,0.797,8113,3891
damianavila,ellisonbg,6,0,0,0,0.5,0.0,0.0,0.0,7,1,0.872,0.797,1442,3891
Carreau,damianavila,21,0,0,0,0.88,0.0,0.0,0.0,11,1,0.845,0.872,8113,1442
rgbkrk,takluyver,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.944,0.86,530,9097
Carreau,takluyver,7,0,0,0,0.88,0.0,0.0,0.0,9,1,0.845,0.86,8113,9097
ellisonbg,takluyver,2,0,0,0,0.5,0.0,0.0,0.0,5,1,0.797,0.86,3891,9097
damianavila,takluyver,3,0,0,0,1.0,0.0,0.0,0.0,4,1,0.872,0.86,1442,9097
Carreau,rcarneva,1,1,0,1,0.5,0.5,0.0,0.5,3,1,0.845,0.5,8113,2
ellisonbg,rcarneva,0,0,0,0,0.0,0.0,0.0,0.0,3,1,0.797,0.5,3891,2
Carreau,ellisonbg,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.845,0.797,8113,3891
Carreau,gibiansky,0,0,0,0,0.0,0.0,0.0,0.0,3,1,0.845,0.723,8113,66
ellisonbg,gibiansky,0,0,0,0,0.0,0.0,0.0,0.0,3,1,0.797,0.723,3891,66
gibiansky,minrk,0,0,0,0,0.0,0.0,0.0,0.0,4,1,0.723,0.859,66,9085
Carreau,minrk,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.845,0.859,8113,9085
ellisonbg,minrk,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.797,0.859,3891,9085
Carreau,ellisonbg,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.845,0.797,8113,3891
damianavila,randy3k,3,0,1,0,0.5,0.0,0.17,0.0,5,1,0.872,0.857,1442,12
Carreau,damianavila,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.845,0.872,8113,1442
Carreau,minrk,4,0,0,0,1.0,0.0,0.0,0.0,4,1,0.845,0.859,8113,9085
minrk,rgbkrk,4,0,0,0,0.57,0.0,0.0,0.0,8,1,0.859,0.944,9085,530
Carreau,rgbkrk,5,0,0,0,0.83,0.0,0.0,0.0,7,1,0.845,0.944,8113,530
ellisonbg,rgbkrk,3,0,0,0,0.75,0.0,0.0,0.0,5,1,0.797,0.944,3891,530
ivanov,rgbkrk,1,0,0,0,0.5,0.0,0.0,0.0,3,1,0.908,0.944,1619,530
damianavila,rgbkrk,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.872,0.944,1442,530
michaelaye,rgbkrk,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.828,0.944,157,530
Carreau,minrk,21,2,0,1,0.5,0.05,0.0,0.02,13,1,0.845,0.859,8113,9085
ellisonbg,minrk,14,1,2,0,0.5,0.04,0.07,0.0,11,1,0.797,0.859,3891,9085
ivanov,minrk,5,2,0,1,0.36,0.14,0.0,0.07,9,1,0.908,0.859,1619,9085
damianavila,minrk,2,1,2,0,0.29,0.14,0.29,0.0,8,1,0.872,0.859,1442,9085
michaelaye,minrk,4,0,0,0,0.57,0.0,0.0,0.0,8,1,0.828,0.859,157,9085
rgbkrk,takluyver,6,0,0,0,0.75,0.0,0.0,0.0,9,1,0.944,0.86,530,9097
minrk,takluyver,28,2,4,0,0.5,0.04,0.07,0.0,15,1,0.859,0.86,9085,9097
Carreau,takluyver,30,2,0,0,0.62,0.04,0.0,0.0,14,1,0.845,0.86,8113,9097
ellisonbg,takluyver,20,0,2,0,0.62,0.0,0.06,0.0,12,1,0.797,0.86,3891,9097
ivanov,takluyver,6,2,0,0,0.38,0.12,0.0,0.0,10,1,0.908,0.86,1619,9097
damianavila,takluyver,2,0,2,0,0.25,0.0,0.25,0.0,9,1,0.872,0.86,1442,9097
michaelaye,takluyver,6,0,0,0,0.75,0.0,0.0,0.0,9,1,0.828,0.86,157,9097
Carreau,ellisonbg,15,1,0,0,0.62,0.04,0.0,0.0,10,1,0.845,0.797,8113,3891
damianavila,ellisonbg,1,0,1,0,0.25,0.0,0.25,0.0,5,1,0.872,0.797,1442,3891
Carreau,ivanov,6,0,0,1,0.5,0.0,0.0,0.08,8,1,0.845,0.908,8113,1619
ellisonbg,ivanov,3,1,0,0,0.38,0.12,0.0,0.0,6,1,0.797,0.908,3891,1619
damianavila,ivanov,0,1,0,0,0.0,0.5,0.0,0.0,3,1,0.872,0.908,1442,1619
Carreau,damianavila,0,1,0,0,0.0,0.17,0.0,0.0,7,1,0.845,0.872,8113,1442
Carreau,michaelaye,5,0,0,0,0.83,0.0,0.0,0.0,7,1,0.845,0.828,8113,157
ellisonbg,michaelaye,3,0,0,0,0.75,0.0,0.0,0.0,5,1,0.797,0.828,3891,157
ivanov,michaelaye,1,0,0,0,0.5,0.0,0.0,0.0,3,1,0.908,0.828,1619,157
damianavila,michaelaye,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.872,0.828,1442,157
Carreau,ivanov,2,0,0,0,0.5,0.0,0.0,0.0,5,1,0.845,0.908,8113,1619
Carreau,minrk,1,1,1,0,0.25,0.25,0.25,0.0,5,1,0.845,0.859,8113,9085
ivanov,minrk,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.908,0.859,1619,9085
immerrr,takluyver,34,2,6,0,0.52,0.03,0.09,0.0,17,1,0.917,0.86,7,9097
Carreau,takluyver,8,0,4,0,0.44,0.0,0.22,0.0,9,1,0.845,0.86,8113,9097
ellisonbg,takluyver,4,0,0,0,0.67,0.0,0.0,0.0,7,1,0.797,0.86,3891,9097
minrk,takluyver,0,2,0,0,0.0,0.33,0.0,0.0,7,1,0.859,0.86,9085,9097
jdfreder,takluyver,4,0,0,0,0.67,0.0,0.0,0.0,7,1,0.889,0.86,1624,9097
Carreau,immerrr,13,2,6,0,0.39,0.06,0.18,0.0,14,1,0.845,0.917,8113,7
ellisonbg,immerrr,7,0,0,0,0.64,0.0,0.0,0.0,12,1,0.797,0.917,3891,7
Carreau,ellisonbg,1,0,0,0,0.33,0.0,0.0,0.0,4,1,0.845,0.797,8113,3891
immerrr,minrk,1,3,0,1,0.09,0.27,0.0,0.09,12,1,0.917,0.859,7,9085
Carreau,minrk,0,2,0,0,0.0,0.67,0.0,0.0,4,1,0.845,0.859,8113,9085
ellisonbg,minrk,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.797,0.859,3891,9085
jdfreder,minrk,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.889,0.859,1624,9085
immerrr,jdfreder,7,0,0,0,0.64,0.0,0.0,0.0,12,1,0.917,0.889,7,1624
Carreau,jdfreder,1,0,0,0,0.33,0.0,0.0,0.0,4,1,0.845,0.889,8113,1624
ellisonbg,jdfreder,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.797,0.889,3891,1624
Carreau,ellisonbg,1,1,0,1,0.5,0.5,0.0,0.5,3,1,0.845,0.797,8113,3891
jmbejara,takluyver,9,0,0,0,0.6,0.0,0.0,0.0,8,1,0.6,0.86,3,9097
minrk,takluyver,6,0,0,0,1.0,0.0,0.0,0.0,5,1,0.859,0.86,9085,9097
jmbejara,minrk,6,0,0,0,0.6,0.0,0.0,0.0,7,1,0.6,0.859,3,9085
jmbejara,Tillsten,20,0,0,2,0.57,0.0,0.0,0.06,12,1,0.6,0.875,3,3
takluyver,Tillsten,18,0,0,0,0.86,0.0,0.0,0.0,10,1,0.86,0.875,9097,3
minrk,Tillsten,12,0,0,0,0.86,0.0,0.0,0.0,9,1,0.859,0.875,9085,3
