"name1","name2","issue_num","p1","p2"
"arnaldorusso","Carreau","7775","1","2"
"Carreau","minrk","7775","2","2"
"arnaldorusso","minrk","7775","1","2"
"minrk","stonebig","7776","0","2"
"Carreau","minrk","7777","22","22"
"jasongrout","minrk","7780","221","12221"
"jdfreder","minrk","7780","1","12221"
"jasongrout","rgbkrk","7780","221","2"
"minrk","rgbkrk","7780","12221","2"
"jdfreder","rgbkrk","7780","1","2"
"jasongrout","takluyver","7780","221","2"
"minrk","takluyver","7780","12221","2"
"rgbkrk","takluyver","7780","2","2"
"jdfreder","takluyver","7780","1","2"
"jasongrout","jdfreder","7780","221","1"
"fperez","takluyver","7782","02","22"
"bollwyvl","Carreau","7784","00000","20220"
"benbro","Carreau","7784","02","20220"
"Carreau","KesterTong","7784","20220","201201220"
"bollwyvl","KesterTong","7784","00000","201201220"
"jaredly","KesterTong","7784","020","201201220"
"benbro","KesterTong","7784","02","201201220"
"dustyrockpyle","KesterTong","7784","2","201201220"
"Carreau","minrk","7784","20220","2"
"KesterTong","minrk","7784","201201220","2"
"bollwyvl","minrk","7784","00000","2"
"jaredly","minrk","7784","020","2"
"benbro","minrk","7784","02","2"
"dustyrockpyle","minrk","7784","2","2"
"Carreau","rsmith31415","7784","20220","0"
"KesterTong","rsmith31415","7784","201201220","0"
"minrk","rsmith31415","7784","2","0"
"bollwyvl","rsmith31415","7784","00000","0"
"jaredly","rsmith31415","7784","020","0"
"benbro","rsmith31415","7784","02","0"
"dustyrockpyle","rsmith31415","7784","2","0"
"Carreau","takluyver","7784","20220","22"
"KesterTong","takluyver","7784","201201220","22"
"minrk","takluyver","7784","2","22"
"rsmith31415","takluyver","7784","0","22"
"bollwyvl","takluyver","7784","00000","22"
"jaredly","takluyver","7784","020","22"
"benbro","takluyver","7784","02","22"
"sccolbert","takluyver","7784","2","22"
"dustyrockpyle","takluyver","7784","2","22"
"benbro","bollwyvl","7784","02","00000"
"Carreau","jaredly","7784","20220","020"
"bollwyvl","jaredly","7784","00000","020"
"benbro","jaredly","7784","02","020"
"dustyrockpyle","jaredly","7784","2","020"
"Carreau","sccolbert","7784","20220","2"
"KesterTong","sccolbert","7784","201201220","2"
"minrk","sccolbert","7784","2","2"
"rsmith31415","sccolbert","7784","0","2"
"bollwyvl","sccolbert","7784","00000","2"
"jaredly","sccolbert","7784","020","2"
"benbro","sccolbert","7784","02","2"
"dustyrockpyle","sccolbert","7784","2","2"
"Carreau","dustyrockpyle","7784","20220","2"
"bollwyvl","dustyrockpyle","7784","00000","2"
"benbro","dustyrockpyle","7784","02","2"
"cel4","minrk","7785","010","22"
"Carreau","minrk","7785","0","22"
"Carreau","cel4","7785","0","010"
"minrk","takluyver","7786","2","2"
"ellisonbg","takluyver","7786","1","2"
"ellisonbg","minrk","7786","1","2"
"ellisonbg","rsmith31415","7788","222","22"
"mathieu1","rsmith31415","7788","2","22"
"dsblank","rsmith31415","7788","0","22"
"dsblank","ellisonbg","7788","0","222"
"ellisonbg","mathieu1","7788","222","2"
"dsblank","mathieu1","7788","0","2"
"minrk","parente","7789","2","2"
"Carreau","parente","7791","1","2"
"minrk","parente","7791","2","2"
"Carreau","minrk","7791","1","2"
"Carreau","igauravsehrawat","7792","2","22"
"Carreau","takluyver","7792","2","2"
"igauravsehrawat","takluyver","7792","22","2"
"heplesser","michaelaye","7793","222","2"
"Carreau","michaelaye","7793","1","2"
"michaelaye","minrk","7793","2","2"
"heplesser","minrk","7793","222","2"
"Carreau","minrk","7793","1","2"
"Carreau","heplesser","7793","1","222"
"michaelaye","srdawes","7793","2","01"
"minrk","srdawes","7793","2","01"
"heplesser","srdawes","7793","222","01"
"Carreau","srdawes","7793","1","01"
"jdfreder","SylvainCorlay","7794","1","2"
"erccarls","takluyver","7795","2","2"
"juhasch","minrk","7796","2","2"
"cel4","jenshnielsen","7797","1","2"
"jenshnielsen","takluyver","7797","2","2"
"cel4","takluyver","7797","1","2"
"jasongrout","minrk","7798","212","1"
"minrk","takluyver","7798","1","222"
"jasongrout","takluyver","7798","212","222"
"rgbkrk","takluyver","7798","2","222"
"minrk","rgbkrk","7798","1","2"
"jasongrout","rgbkrk","7798","212","2"
"michaelaye","minrk","7799","2222","20221"
"Carreau","michaelaye","7800","1","022"
"michaelaye","takluyver","7800","022","2"
"minrk","takluyver","7800","22","2"
"Carreau","takluyver","7800","1","2"
"michaelaye","minrk","7800","022","22"
"Carreau","minrk","7800","1","22"
"jasongrout","SylvainCorlay","7801","22","120"
"minrk","SylvainCorlay","7801","2","120"
"jdfreder","SylvainCorlay","7801","01","120"
"jasongrout","minrk","7801","22","2"
"jdfreder","minrk","7801","01","2"
"jasongrout","jdfreder","7801","22","01"
"michaelaye","takluyver","7802","22","220"
"minrk","SylvainCorlay","7803","1","21"
"jakobgager","takluyver","7804","1","0"
"Carreau","takluyver","7806","22","02"
"Carreau","takluyver","7807","002022","002"
"abalkin","takluyver","7807","02122","002"
"minrk","takluyver","7807","2","002"
"abalkin","Carreau","7807","02122","002022"
"Carreau","minrk","7807","002022","2"
"abalkin","minrk","7807","02122","2"
"abalkin","Carreau","7808","2222","2222"
"Carreau","takluyver","7808","2222","0220"
"abalkin","takluyver","7808","2222","0220"
"abalkin","Carreau","7809","0","22"
"Carreau","takluyver","7809","22","2"
"abalkin","takluyver","7809","0","2"
"diimdeep","takluyver","7812","1","2"
"dsblank","takluyver","7813","21","202"
"minrk","takluyver","7813","22","202"
"dsblank","minrk","7813","21","22"
"Carreau","takluyver","7814","122","2202"
"diimdeep","takluyver","7814","2222","2202"
"minrk","takluyver","7814","22","2202"
"fperez","takluyver","7814","12","2202"
"Carreau","diimdeep","7814","122","2222"
"Carreau","minrk","7814","122","22"
"diimdeep","minrk","7814","2222","22"
"fperez","minrk","7814","12","22"
"Carreau","fperez","7814","122","12"
"diimdeep","fperez","7814","2222","12"
"minrk","mwaskom","7816","2","12"
"mwaskom","takluyver","7816","12","11"
"minrk","takluyver","7816","2","11"
"rsmith31415","takluyver","7817","222","0022"
"adrn","takluyver","7817","2","0022"
"adrn","rsmith31415","7817","2","222"
"takluyver","Zulko","7817","0022","2"
"rsmith31415","Zulko","7817","222","2"
"adrn","Zulko","7817","2","2"
"jdfreder","minrk","7818","1","0"
"Damor16","takluyver","7820","1","22"
"Carreau","pik","7821","2","2"
"pik","steven1227","7821","2","2"
"Carreau","steven1227","7821","2","2"
"ssanderson","steven1227","7821","2","2"
"pik","takluyver","7821","2","21"
"Carreau","takluyver","7821","2","21"
"steven1227","takluyver","7821","2","21"
"ssanderson","takluyver","7821","2","21"
"pik","ssanderson","7821","2","2"
"Carreau","ssanderson","7821","2","2"
"flying-sheep","minrk","7824","2","22"
"minrk","SylvainCorlay","7826","011","22222"
"Carreau","SylvainCorlay","7826","2","22222"
"Carreau","minrk","7826","2","011"
"ellisonbg","rsmith31415","7827","211","22220"
"jakobgager","rsmith31415","7827","22","22220"
"jdfreder","rsmith31415","7827","222","22220"
"billpage","rsmith31415","7827","22","22220"
"Carreau","rsmith31415","7827","1","22220"
"billpage","ellisonbg","7827","22","211"
"Carreau","ellisonbg","7827","1","211"
"ellisonbg","jakobgager","7827","211","22"
"billpage","jakobgager","7827","22","22"
"Carreau","jakobgager","7827","1","22"
"ellisonbg","jdfreder","7827","211","222"
"jakobgager","jdfreder","7827","22","222"
"billpage","jdfreder","7827","22","222"
"Carreau","jdfreder","7827","1","222"
"billpage","Carreau","7827","22","1"
"btabibian","damianavila","7829","211","2020012"
"damianavila","lmarti","7829","2020012","22"
"hsgPU","lmarti","7829","1","22"
"btabibian","lmarti","7829","211","22"
"damianavila","takluyver","7829","2020012","2"
"lmarti","takluyver","7829","22","2"
"minrk","takluyver","7829","22","2"
"hsgPU","takluyver","7829","1","2"
"btabibian","takluyver","7829","211","2"
"damianavila","minrk","7829","2020012","22"
"lmarti","minrk","7829","22","22"
"hsgPU","minrk","7829","1","22"
"btabibian","minrk","7829","211","22"
"damianavila","hsgPU","7829","2020012","1"
"btabibian","hsgPU","7829","211","1"
"sjlnk","takluyver","7830","222","22222"
"memeplex","takluyver","7830","022","22222"
"memeplex","sjlnk","7830","022","222"
"payne92","takluyver","7831","2","20"
"parente","takluyver","7832","21","22"
"minrk","takluyver","7832","22","22"
"Carreau","takluyver","7832","1","22"
"minrk","parente","7832","22","21"
"Carreau","parente","7832","1","21"
"Carreau","minrk","7832","1","22"
"minrk","takluyver","7833","2","002"
"ellisonbg","takluyver","7833","2","002"
"douglas-larocca","takluyver","7833","2","002"
"ellisonbg","minrk","7833","2","2"
"douglas-larocca","minrk","7833","2","2"
"douglas-larocca","ellisonbg","7833","2","2"
"ellisonbg","rossant","7834","22","0"
"keszybz","takluyver","7835","1","02"
"Carreau","minrk","7836","2","2"
"Carreau","dsblank","7837","2","2"
"dsblank","jdfreder","7837","2","12022"
"Carreau","jdfreder","7837","2","12022"
"ellisonbg","jdfreder","7837","2","12022"
"dsblank","takluyver","7837","2","2102"
"jdfreder","takluyver","7837","12022","2102"
"ssanderson","takluyver","7837","22","2102"
"rgbkrk","takluyver","7837","021","2102"
"Carreau","takluyver","7837","2","2102"
"juhasch","takluyver","7837","2","2102"
"ellisonbg","takluyver","7837","2","2102"
"dsblank","ssanderson","7837","2","22"
"jdfreder","ssanderson","7837","12022","22"
"rgbkrk","ssanderson","7837","021","22"
"Carreau","ssanderson","7837","2","22"
"juhasch","ssanderson","7837","2","22"
"ellisonbg","ssanderson","7837","2","22"
"dsblank","rgbkrk","7837","2","021"
"jdfreder","rgbkrk","7837","12022","021"
"Carreau","rgbkrk","7837","2","021"
"juhasch","rgbkrk","7837","2","021"
"ellisonbg","rgbkrk","7837","2","021"
"dsblank","juhasch","7837","2","2"
"jdfreder","juhasch","7837","12022","2"
"Carreau","juhasch","7837","2","2"
"ellisonbg","juhasch","7837","2","2"
"dsblank","ellisonbg","7837","2","2"
"Carreau","ellisonbg","7837","2","2"
"jasongrout","jdfreder","7838","2202","22"
"jasongrout","minrk","7838","2202","221"
"jdfreder","minrk","7838","22","221"
"jasongrout","jdfreder","7839","222","2"
"jasongrout","minrk","7839","222","222"
"jdfreder","minrk","7839","2","222"
"Carreau","interrogator","7840","21221","21"
"Carreau","takluyver","7840","21221","02"
"interrogator","takluyver","7840","21","02"
"minrk","takluyver","7845","2","2"
"maximvl","takluyver","7845","1","2"
"maximvl","minrk","7845","1","2"
"dhirschfeld","minrk","7846","212","01"
"takluyver","tankorsmash","7847","21","22"
"Carreau","minrk","7849","20220","2022"
"Carreau","takluyver","7849","20220","202"
"minrk","takluyver","7849","2022","202"
"damianavila","takluyver","7850","12","2"
"minrk","takluyver","7850","2","2"
"damianavila","minrk","7850","12","2"
"jhamrick","minrk","7852","1","22"
"minrk","takluyver","7852","22","2"
"jhamrick","takluyver","7852","1","2"
"minrk","takluyver","7853","2222","22"
"Carreau","takluyver","7853","2","22"
"ellisonbg","takluyver","7853","20","22"
"parente","takluyver","7853","2","22"
"Carreau","minrk","7853","2","2222"
"ellisonbg","minrk","7853","20","2222"
"Carreau","ellisonbg","7853","2","20"
"minrk","parente","7853","2222","2"
"Carreau","parente","7853","2","2"
"ellisonbg","parente","7853","20","2"
"Carreau","minrk","7854","0","0"
"jankatins","minrk","7854","2","0"
"minrk","takluyver","7854","0","200222"
"SimonBiggs","takluyver","7854","21112211","200222"
"Carreau","takluyver","7854","0","200222"
"jankatins","takluyver","7854","2","200222"
"minrk","SimonBiggs","7854","0","21112211"
"Carreau","SimonBiggs","7854","0","21112211"
"jankatins","SimonBiggs","7854","2","21112211"
"Carreau","jankatins","7854","0","2"
"Carreau","takluyver","7855","1","222"
"Carreau","takluyver","7858","2","2"
"mgaitan","minrk","7859","2","22"
"jankatins","minrk","7859","1","22"
"jankatins","mgaitan","7859","1","2"
"minrk","takluyver","7859","22","2"
"mgaitan","takluyver","7859","2","2"
"jankatins","takluyver","7859","1","2"
"ssanderson","takluyver","7861","202","122212221"
"Carreau","takluyver","7861","00","122212221"
"smoskwa","takluyver","7861","02","122212221"
"Gruek","takluyver","7861","21222","122212221"
"minrk","takluyver","7861","1","122212221"
"jasongrout","takluyver","7861","2","122212221"
"Carreau","ssanderson","7861","00","202"
"smoskwa","ssanderson","7861","02","202"
"Gruek","ssanderson","7861","21222","202"
"minrk","ssanderson","7861","1","202"
"jasongrout","ssanderson","7861","2","202"
"Carreau","smoskwa","7861","00","02"
"Gruek","smoskwa","7861","21222","02"
"minrk","smoskwa","7861","1","02"
"jasongrout","smoskwa","7861","2","02"
"Carreau","Gruek","7861","00","21222"
"Carreau","minrk","7861","00","1"
"Gruek","minrk","7861","21222","1"
"jasongrout","minrk","7861","2","1"
"Carreau","jasongrout","7861","00","2"
"Gruek","jasongrout","7861","21222","2"
"Carreau","minrk","7862","2","221"
"Gruek","minrk","7862","02","221"
"minrk","ssanderson","7862","221","2"
"Carreau","ssanderson","7862","2","2"
"Gruek","ssanderson","7862","02","2"
"Carreau","Gruek","7862","2","02"
"minrk","takluyver","7866","222","2"
"razygon","takluyver","7866","10","2"
"senyai","takluyver","7866","2","2"
"beebeed","takluyver","7866","2","2"
"ivanov","takluyver","7866","2","2"
"beebeed","minrk","7866","2","222"
"ivanov","minrk","7866","2","222"
"minrk","razygon","7866","222","10"
"beebeed","razygon","7866","2","10"
"ivanov","razygon","7866","2","10"
"minrk","senyai","7866","222","2"
"razygon","senyai","7866","10","2"
"beebeed","senyai","7866","2","2"
"ivanov","senyai","7866","2","2"
"beebeed","ivanov","7866","2","2"
"jdfreder","SylvainCorlay","7868","22220","20222"
"minrk","SylvainCorlay","7868","2","20222"
"jdfreder","minrk","7868","22220","2"
"abeguerra","Carreau","7869","222","22202"
"Carreau","rossant","7869","22202","0201"
"abeguerra","rossant","7869","222","0201"
"parente","rossant","7869","0","0201"
"Carreau","parente","7869","22202","0"
"abeguerra","parente","7869","222","0"
"jdfreder","takluyver","7870","112","12"
"jasongrout","jdfreder","7872","2","2222"
"jdfreder","SylvainCorlay","7872","2222","222"
"minrk","SylvainCorlay","7872","2","222"
"jasongrout","SylvainCorlay","7872","2","222"
"jdfreder","takluyver","7872","2222","20"
"SylvainCorlay","takluyver","7872","222","20"
"minrk","takluyver","7872","2","20"
"jasongrout","takluyver","7872","2","20"
"jdfreder","minrk","7872","2222","2"
"jasongrout","minrk","7872","2","2"
"Gruek","minrk","7874","022","2222"
"ellisonbg","minrk","7874","222","2222"
"Carreau","minrk","7874","2","2222"
"ellisonbg","Gruek","7874","222","022"
"Carreau","Gruek","7874","2","022"
"Carreau","ellisonbg","7874","2","222"
"jdfreder","minrk","7875","11","02"
"minrk","SylvainCorlay","7875","02","2"
"jdfreder","SylvainCorlay","7875","11","2"
"rmorshea","SylvainCorlay","7875","02","2"
"minrk","rmorshea","7875","02","02"
"jdfreder","rmorshea","7875","11","02"
"Carreau","minrk","7876","222222","2"
"ellisonbg","minrk","7876","0","2"
"minrk","takluyver","7876","2","02222"
"Carreau","takluyver","7876","222222","02222"
"ellisonbg","takluyver","7876","0","02222"
"Carreau","ellisonbg","7876","222222","0"
"Carreau","jhamrick","7880","22","12"
"Carreau","takluyver","7880","22","2"
"jhamrick","takluyver","7880","12","2"
"Carreau","takluyver","7882","22","2"
"jhamrick","takluyver","7882","2","2"
"Carreau","jhamrick","7882","22","2"
"Carreau","takluyver","7883","222","2"
"Carreau","jhamrick","7884","22","2220"
"jhamrick","minrk","7884","2220","2"
"Carreau","minrk","7884","22","2"
"jhamrick","takluyver","7884","2220","2"
"minrk","takluyver","7884","2","2"
"Carreau","takluyver","7884","22","2"
"rmorshea","takluyver","7885","2","2"
"jdfreder","minrk","7886","2122","2"
"Carreau","takluyver","7887","2","22"
"Carreau","minrk","7890","2","2"
"minrk","takluyver","7890","2","22"
"Carreau","takluyver","7890","2","22"
"jdfreder","minrk","7891","22","2"
"Carreau","jdfreder","7892","0","20"
"bmcfee","Carreau","7894","201","22"
"Carreau","minrk","7894","22","2"
"bmcfee","minrk","7894","201","2"
"Carreau","netheril96","7896","2202","2"
"drorata","netheril96","7896","222","2"
"minrk","netheril96","7896","22","2"
"Carreau","drorata","7896","2202","222"
"Carreau","minrk","7896","2202","22"
"drorata","minrk","7896","222","22"
"cabhishek","Carreau","7898","2","22"
"Carreau","franga2000","7898","22","222"
"cabhishek","franga2000","7898","2","222"
"Carreau","rgbkrk","7898","22","2"
"franga2000","rgbkrk","7898","222","2"
"cabhishek","rgbkrk","7898","2","2"
"senyai","takluyver","7899","1","2"
"minrk","takluyver","7899","2","2"
"minrk","senyai","7899","2","1"
"gertingold","takluyver","7902","20","2"
"Carreau","takluyver","7902","2","2"
"jdfreder","takluyver","7902","12","2"
"Carreau","gertingold","7902","2","20"
"gertingold","jdfreder","7902","20","12"
"Carreau","jdfreder","7902","2","12"
"Carreau","minrk","7903","2","22"
"minrk","takluyver","7903","22","22"
"Carreau","takluyver","7903","2","22"
"minrk","takluyver","7905","222","22"
"Carreau","mwaskom","7907","21","22"
"mwaskom","paugier","7907","22","01"
"Carreau","paugier","7907","21","01"
"minrk","rlabbe","7909","2","21"
"Carreau","minrk","7910","1","0"
"jhamrick","minrk","7911","012","221"
"Carreau","jhamrick","7912","22","222"
"jhamrick","minrk","7912","222","2"
"Carreau","minrk","7912","22","2"
"Carreau","minrk","7913","2","22"
"Carreau","pebreo","7913","2","2"
"minrk","pebreo","7913","22","2"
"Carreau","takluyver","7915","2","221"
"minrk","takluyver","7915","22","221"
"Carreau","minrk","7915","2","22"
"Carreau","mathieu1","7916","02","2"
"Carreau","takluyver","7917","2","2"
"mathieu1","minrk","7919","2","2"
"mathieu1","naught101","7919","2","2"
"minrk","naught101","7919","2","2"
"mathieu1","minrk","7920","2","2"
"grelston","minrk","7921","22","1"
"minrk","takluyver","7921","1","2"
"grelston","takluyver","7921","22","2"
"Carreau","minrk","7922","2","2"
"Carreau","tommis","7922","2","0"
"minrk","tommis","7922","2","0"
"Carreau","ZachDischner","7925","2221","2221"
"Carreau","takluyver","7926","2222","222222"
"minrk","takluyver","7926","1","222222"
"Carreau","minrk","7926","2222","1"
"mashenjun","takluyver","7928","2","2"
"jdavidheiser","takluyver","7929","21","2111"
"lepture","takluyver","7929","22","2111"
"jdavidheiser","lepture","7929","21","22"
"Carreau","thmosqueiro","7931","02201","21222"
"rgbkrk","thmosqueiro","7931","2","21222"
"rsmith31415","thmosqueiro","7931","2","21222"
"jackmaney","thmosqueiro","7931","2","21222"
"damianavila","thmosqueiro","7931","0","21222"
"Carreau","rgbkrk","7931","02201","2"
"jackmaney","rgbkrk","7931","2","2"
"damianavila","rgbkrk","7931","0","2"
"Carreau","rsmith31415","7931","02201","2"
"rgbkrk","rsmith31415","7931","2","2"
"jackmaney","rsmith31415","7931","2","2"
"damianavila","rsmith31415","7931","0","2"
"Carreau","jackmaney","7931","02201","2"
"damianavila","jackmaney","7931","0","2"
"Carreau","damianavila","7931","02201","0"
"jdfreder","minrk","7932","2","2"
"jdfreder","minrk","7933","220","2"
"mathieu1","minrk","7933","2","2"
"ellisonbg","minrk","7933","2","2"
"Carreau","minrk","7933","2222","2"
"ellisonbg","jdfreder","7933","2","220"
"Carreau","jdfreder","7933","2222","220"
"jdfreder","mathieu1","7933","220","2"
"ellisonbg","mathieu1","7933","2","2"
"Carreau","mathieu1","7933","2222","2"
"Carreau","ellisonbg","7933","2222","2"
"gibiansky","takluyver","7934","02","022"
"Carreau","takluyver","7934","22","022"
"Carreau","gibiansky","7934","22","02"
"nehalecky","takluyver","7936","00","2"
"Carreau","takluyver","7936","2","2"
"minrk","takluyver","7936","2","2"
"Carreau","nehalecky","7936","2","00"
"minrk","nehalecky","7936","2","00"
"Carreau","minrk","7936","2","2"
"Carreau","ncoghlan","7937","2","2"
"ellisonbg","ncoghlan","7937","2","2"
"Carreau","takluyver","7937","2","2"
"ncoghlan","takluyver","7937","2","2"
"ellisonbg","takluyver","7937","2","2"
"Carreau","ellisonbg","7937","2","2"
"Carreau","ncoghlan","7938","222222","2"
"minrk","ncoghlan","7938","0022","2"
"ellisonbg","ncoghlan","7938","11","2"
"Carreau","minrk","7938","222222","0022"
"ellisonbg","minrk","7938","11","0022"
"Carreau","ellisonbg","7938","222222","11"
"Carreau","takluyver","7938","222222","2"
"ncoghlan","takluyver","7938","2","2"
"minrk","takluyver","7938","0022","2"
"ellisonbg","takluyver","7938","11","2"
"jenshnielsen","takluyver","7941","2","2202"
"njsmith","takluyver","7941","21","2202"
"minrk","takluyver","7941","2222","2202"
"jenshnielsen","njsmith","7941","2","21"
"minrk","njsmith","7941","2222","21"
"jenshnielsen","minrk","7941","2","2222"
"ghost","takluyver","7942","221","222"
"jorisvandenbossche","takluyver","7943","202222220","222222220222"
"ebellm","takluyver","7943","021","222222220222"
"minrk","takluyver","7943","22","222222220222"
"ebellm","jorisvandenbossche","7943","021","202222220"
"takluyver","wikiped","7943","222222220222","021"
"jorisvandenbossche","wikiped","7943","202222220","021"
"ebellm","wikiped","7943","021","021"
"minrk","wikiped","7943","22","021"
"jorisvandenbossche","minrk","7943","202222220","22"
"ebellm","minrk","7943","021","22"
"klonuo","takluyver","7944","1","0"
"klonuo","tacaswell","7945","222","22"
"tacaswell","takluyver","7945","22","0"
"klonuo","takluyver","7945","222","0"
"blokeley","takluyver","7946","20","210110"
"juhasch","takluyver","7946","2221121","210110"
"asmeurer","takluyver","7946","22","210110"
"minrk","takluyver","7946","0","210110"
"asmeurer","blokeley","7946","22","20"
"blokeley","juhasch","7946","20","2221121"
"asmeurer","juhasch","7946","22","2221121"
"blokeley","minrk","7946","20","0"
"juhasch","minrk","7946","2221121","0"
"asmeurer","minrk","7946","22","0"
"cel4","takluyver","7947","022200222022","222022222"
"Carreau","takluyver","7947","2","222022222"
"minrk","takluyver","7947","202222","222022222"
"jrderuiter","takluyver","7947","2","222022222"
"paulperry","takluyver","7947","0","222022222"
"Carreau","cel4","7947","2","022200222022"
"cel4","minrk","7947","022200222022","202222"
"Carreau","minrk","7947","2","202222"
"jrderuiter","minrk","7947","2","202222"
"cel4","jrderuiter","7947","022200222022","2"
"Carreau","jrderuiter","7947","2","2"
"cel4","paulperry","7947","022200222022","0"
"Carreau","paulperry","7947","2","0"
"minrk","paulperry","7947","202222","0"
"jrderuiter","paulperry","7947","2","0"
"AtrSykes","Carreau","7948","20","12"
"jdfreder","minrk","7949","2","21"
"minrk","SylvainCorlay","7949","21","2"
"jdfreder","SylvainCorlay","7949","2","2"
"jdfreder","takluyver","7951","1","2"
"rlabbe","rsmith31415","7952","00","200"
"minrk","rsmith31415","7952","2","200"
"jakobgager","rsmith31415","7952","2","200"
"Carreau","rsmith31415","7952","1","200"
"minrk","rlabbe","7952","2","00"
"jakobgager","rlabbe","7952","2","00"
"Carreau","rlabbe","7952","1","00"
"rsmith31415","takluyver","7952","200","222"
"rlabbe","takluyver","7952","00","222"
"minrk","takluyver","7952","2","222"
"jakobgager","takluyver","7952","2","222"
"Carreau","takluyver","7952","1","222"
"jakobgager","minrk","7952","2","2"
"Carreau","minrk","7952","1","2"
"Carreau","jakobgager","7952","1","2"
"anntzer","takluyver","7958","2","22"
"minrk","takluyver","7958","2","22"
"anntzer","minrk","7958","2","2"
"minrk","parente","7960","2","22"
"parente","takluyver","7960","22","12"
"minrk","takluyver","7960","2","12"
"Carreau","takluyver","7963","22","22"
"millejoh","minrk","7964","2","21"
"Carreau","minrk","7964","222","21"
"jorisvandenbossche","minrk","7964","2","21"
"bjonen","minrk","7964","22","21"
"ellisonbg","minrk","7964","2","21"
"fperez","minrk","7964","2","21"
"minrk","mwaskom","7964","21","22220"
"millejoh","mwaskom","7964","2","22220"
"Carreau","mwaskom","7964","222","22220"
"jorisvandenbossche","mwaskom","7964","2","22220"
"bjonen","mwaskom","7964","22","22220"
"ellisonbg","mwaskom","7964","2","22220"
"fperez","mwaskom","7964","2","22220"
"Carreau","millejoh","7964","222","2"
"jorisvandenbossche","millejoh","7964","2","2"
"bjonen","millejoh","7964","22","2"
"ellisonbg","millejoh","7964","2","2"
"fperez","millejoh","7964","2","2"
"minrk","wrobstory","7964","21","2"
"mwaskom","wrobstory","7964","22220","2"
"millejoh","wrobstory","7964","2","2"
"Carreau","wrobstory","7964","222","2"
"jorisvandenbossche","wrobstory","7964","2","2"
"tacaswell","wrobstory","7964","22","2"
"bjonen","wrobstory","7964","22","2"
"ellisonbg","wrobstory","7964","2","2"
"fperez","wrobstory","7964","2","2"
"bjonen","Carreau","7964","22","222"
"Carreau","jorisvandenbossche","7964","222","2"
"bjonen","jorisvandenbossche","7964","22","2"
"ellisonbg","jorisvandenbossche","7964","2","2"
"fperez","jorisvandenbossche","7964","2","2"
"minrk","tacaswell","7964","21","22"
"mwaskom","tacaswell","7964","22220","22"
"millejoh","tacaswell","7964","2","22"
"Carreau","tacaswell","7964","222","22"
"jorisvandenbossche","tacaswell","7964","2","22"
"bjonen","tacaswell","7964","22","22"
"ellisonbg","tacaswell","7964","2","22"
"fperez","tacaswell","7964","2","22"
"minrk","zonca","7964","21","0"
"mwaskom","zonca","7964","22220","0"
"millejoh","zonca","7964","2","0"
"wrobstory","zonca","7964","2","0"
"Carreau","zonca","7964","222","0"
"jorisvandenbossche","zonca","7964","2","0"
"tacaswell","zonca","7964","22","0"
"bjonen","zonca","7964","22","0"
"ellisonbg","zonca","7964","2","0"
"fperez","zonca","7964","2","0"
"Carreau","ellisonbg","7964","222","2"
"bjonen","ellisonbg","7964","22","2"
"Carreau","fperez","7964","222","2"
"bjonen","fperez","7964","22","2"
"ellisonbg","fperez","7964","2","2"
"rsmith31415","takluyver","7968","02","2"
"minrk","rsmith31415","7969","1","22"
"Carreau","rsmith31415","7969","2","22"
"rsmith31415","williamgilpin","7969","22","11"
"minrk","williamgilpin","7969","1","11"
"takluyver","williamgilpin","7969","22","11"
"Carreau","williamgilpin","7969","2","11"
"Carreau","minrk","7969","2","1"
"rsmith31415","takluyver","7969","22","22"
"minrk","takluyver","7969","1","22"
"Carreau","takluyver","7969","2","22"
"Carreau","ellisonbg","7970","210","1"
"Carreau","michaelaye","7970","210","2"
"ellisonbg","michaelaye","7970","1","2"
"takluyver","zwing99","7971","0","1"
"DavidPowell","takluyver","7972","22","2"
"Carreau","takluyver","7972","2","2"
"minrk","takluyver","7972","2","2"
"Carreau","DavidPowell","7972","2","22"
"DavidPowell","minrk","7972","22","2"
"Carreau","minrk","7972","2","2"
"stsievert","takluyver","7973","2","122"
"startakovsky","takluyver","7973","2","122"
"startakovsky","stsievert","7973","2","2"
"Carreau","jhamrick","7974","0","22"
"jhamrick","netheril96","7974","22","2"
"Carreau","netheril96","7974","0","2"
"minrk","netheril96","7974","2","2"
"jhamrick","minrk","7974","22","2"
"Carreau","minrk","7974","0","2"
"jenshnielsen","netheril96","7976","2","0"
"onesandzeroes","takluyver","7978","2","1"
"minrk","techtonik","7979","2","2"
"minrk","thoo","7980","0","1"
"fperez","minrk","7982","1","22"
"Carreau","takluyver","7983","2","2"
"Carreau","HyperionAnalytics","7984","22","22"
"Carreau","takluyver","7984","22","2"
"HyperionAnalytics","takluyver","7984","22","2"
"lpantano","takluyver","7986","0","2"
"Carreau","ellisonbg","7987","2222","2"
"jankatins","minrk","7988","22","21"
"Carreau","minrk","7988","2","21"
"Carreau","jankatins","7988","2","22"
"Carreau","minrk","7992","2","2"
"Carreau","jdfreder","7993","222","21"
"minrk","takluyver","7994","2","2"
"Carreau","hiaselhans","7996","2","0"
"Carreau","rsmith31415","7997","200","12222202020012000"
"minrk","rsmith31415","7997","10","12222202020012000"
"ellisonbg","rsmith31415","7997","20001","12222202020012000"
"jasongrout","rsmith31415","7997","11","12222202020012000"
"Carreau","minrk","7997","200","10"
