"name1","name2","year_week","issue_num","p1","p2"
"innominate227","jorisvandenbossche","201821","21152","2","02000"
"jbrockmendel","jreback","201821","21152","2222","02"
"changhsinlee","jreback","201821","21152","2","02"
"innominate227","jreback","201821","21152","2","02"
"jorisvandenbossche","jreback","201821","21152","02000","02"
"h-vetinari","TomAugspurger","201823","21152","2","1"
"jschendel","oricou","201821","21153","22","1"
"codecov[bot]","jreback","201821","21154","2","1"
"reedjosh","TomAugspurger","201821","21155","1","221"
"WillAyd","zfrenchee","201821","21156","2","1"
"andyshermanash","jjbarton","201846","21157","2","0"
"mivade","WillAyd","201821","21158","2","2"
"ssikdar1","WillAyd","201821","21158","222","2"
"lauraathena","WillAyd","201821","21158","0","2"
"Pdubbs","WillAyd","201821","21158","2","2"
"lauraathena","mivade","201821","21158","0","2"
"mivade","ssikdar1","201821","21158","2","222"
"lauraathena","ssikdar1","201821","21158","0","222"
"Pdubbs","ssikdar1","201821","21158","2","222"
"mivade","Pdubbs","201821","21158","2","2"
"lauraathena","Pdubbs","201821","21158","0","2"
"codecov[bot]","jreback","201821","21160","2","20"
"jbrockmendel","jreback","201821","21160","0","20"
"Dr-Irv","jreback","201821","21160","2","20"
"codecov[bot]","jbrockmendel","201821","21160","2","0"
"Dr-Irv","jbrockmendel","201821","21160","2","0"
"codecov[bot]","Dr-Irv","201821","21160","2","2"
"Dr-Irv","jreback","201827","21160","1","2222212"
"jorisvandenbossche","jreback","201827","21160","22","2222212"
"Dr-Irv","jorisvandenbossche","201827","21160","1","22"
"jorisvandenbossche","jreback","201828","21160","22","2022220"
"jreback","wesm","201828","21160","2022220","22"
"jorisvandenbossche","wesm","201828","21160","22","22"
"codecov[bot]","jreback","201821","21162","2","2"
"codecov[bot]","david-liu-brattle-1","201823","21163","2","2"
"david-liu-brattle-1","jreback","201826","21163","2","1"
"pep8speaks","ssikdar1","201821","21164","1","222222"
"codecov[bot]","ssikdar1","201821","21164","22","222222"
"codecov-io","ssikdar1","201821","21164","2","222222"
"codecov[bot]","pep8speaks","201821","21164","22","1"
"codecov-io","pep8speaks","201821","21164","2","1"
"codecov-io","codecov[bot]","201821","21164","2","22"
"jreback","ssikdar1","201822","21164","2","02"
"jreback","WillAyd","201823","21164","212","2221"
"ssikdar1","WillAyd","201823","21164","1","2221"
"jreback","ssikdar1","201823","21164","212","1"
"codecov[bot]","jreback","201821","21165","2","1"
"Khris777","Liam3851","201821","21166","2","2"
"Khris777","Liam3851","201821","21167","1","2"
"bashtage","codecov[bot]","201821","21169","2","2"
"codecov[bot]","jreback","201821","21169","2","12"
"bashtage","jreback","201821","21169","2","12"
"jorisvandenbossche","jreback","201821","21169","2","12"
"codecov[bot]","jorisvandenbossche","201821","21169","2","2"
"bashtage","jorisvandenbossche","201821","21169","2","2"
"codecov[bot]","TomAugspurger","201821","21170","2","1"
"codecov[bot]","pep8speaks","201821","21171","2","1"
"babky","WillAyd","201821","21172","222","21"
"TomAugspurger","WillAyd","201821","21172","0","21"
"babky","TomAugspurger","201821","21172","222","0"
"codecov[bot]","jreback","201821","21173","2","1"
"mjalkio","TomAugspurger","201821","21174","1","2"
"babky","jreback","201834","21175","2","2"
"jorisvandenbossche","jreback","201834","21175","2","2"
"babky","jorisvandenbossche","201834","21175","2","2"
"babky","TomAugspurger","201834","21175","2","2"
"jreback","TomAugspurger","201834","21175","2","2"
"jorisvandenbossche","TomAugspurger","201834","21175","2","2"
"babky","codecov[bot]","201845","21175","22","2"
"babky","TomAugspurger","201845","21175","22","2"
"codecov[bot]","TomAugspurger","201845","21175","2","2"
"babky","jreback","201846","21175","2","1"
"codecov[bot]","pep8speaks","201821","21176","2","1"
"cgopalan","gfyoung","201824","21176","1222","0222202"
"gfyoung","jreback","201825","21176","2","1"
"codecov[bot]","mroeschke","201821","21177","2","122"
"mroeschke","sivakar12","201821","21177","122","2"
"codecov[bot]","sivakar12","201821","21177","2","2"
"pep8speaks","sivakar12","201821","21177","1","2"
"mroeschke","pep8speaks","201821","21177","122","1"
"codecov[bot]","pep8speaks","201821","21177","2","1"
"jreback","sivakar12","201825","21177","2","2"
"atlasstrategic","TomAugspurger","201821","21180","22","22"
"cbrnr","TomAugspurger","201822","21180","21","2"
"atlasstrategic","cbrnr","201823","21180","1","222"
"cbrnr","TomAugspurger","201823","21180","222","2222"
"atlasstrategic","TomAugspurger","201823","21180","1","2222"
"jreback","TomAugspurger","201823","21180","222","2222"
"jorisvandenbossche","TomAugspurger","201823","21180","22","2222"
"cbrnr","jreback","201823","21180","222","222"
"atlasstrategic","jreback","201823","21180","1","222"
"jorisvandenbossche","jreback","201823","21180","22","222"
"cbrnr","jorisvandenbossche","201823","21180","222","22"
"atlasstrategic","jorisvandenbossche","201823","21180","1","22"
"jorisvandenbossche","TomAugspurger","201826","21180","000","22"
"codecov[bot]","pep8speaks","201821","21183","2","1"
"Dr-Irv","pep8speaks","201821","21183","2","1"
"jreback","pep8speaks","201821","21183","2","1"
"codecov[bot]","Dr-Irv","201821","21183","2","2"
"codecov[bot]","jreback","201821","21183","2","2"
"Dr-Irv","jreback","201821","21183","2","2"
"Dr-Irv","jreback","201823","21183","22","221"
"jorisvandenbossche","jreback","201823","21183","22","221"
"Dr-Irv","jorisvandenbossche","201823","21183","22","22"
"jreback","jschendel","201821","21184","2","12"
"jschendel","ldmnt","201821","21184","12","10"
"jreback","ldmnt","201821","21184","2","10"
"jschendel","mroeschke","201821","21184","12","2"
"ldmnt","mroeschke","201821","21184","10","2"
"jreback","mroeschke","201821","21184","2","2"
"codecov[bot]","jreback","201821","21185","2","222"
"Dr-Irv","jreback","201825","21185","21","22022"
"jreback","TomAugspurger","201825","21185","22022","2"
"Dr-Irv","TomAugspurger","201825","21185","21","2"
"mroeschke","Tux1","201821","21186","1","1"
"answerquest","jreback","201821","21188","120","22"
"codecov[bot]","jorisvandenbossche","201821","21190","2","220"
"Dr-Irv","jorisvandenbossche","201821","21190","2","220"
"codecov[bot]","TomAugspurger","201821","21190","2","2"
"jorisvandenbossche","TomAugspurger","201821","21190","220","2"
"jreback","TomAugspurger","201821","21190","2","2"
"Dr-Irv","TomAugspurger","201821","21190","2","2"
"codecov[bot]","jreback","201821","21190","2","2"
"jorisvandenbossche","jreback","201821","21190","220","2"
"Dr-Irv","jreback","201821","21190","2","2"
"codecov[bot]","Dr-Irv","201821","21190","2","2"
"codecov[bot]","jbrockmendel","201821","21191","2","2"
"jbrockmendel","jreback","201822","21191","2","22"
"fersarr","TomAugspurger","201821","21193","01","22"
"msmarchena","TomAugspurger","201822","21194","2","2"
"danielwang5","TomAugspurger","201831","21194","0","2"
"msmarchena","TomAugspurger","201831","21194","0","2"
"danielwang5","msmarchena","201831","21194","0","0"
"codecov[bot]","pep8speaks","201821","21195","2","1"
"pep8speaks","toobaz","201821","21195","1","1"
"codecov[bot]","toobaz","201821","21195","2","1"
"jreback","KalyanGokhale","201824","21195","1","1"
"jreback","KalyanGokhale","201822","21196","1","1"
"codecov[bot]","nprad","201821","21198","2","21"
"jreback","nprad","201822","21198","1","1"
"pep8speaks","schettino72","201821","21199","1","2"
"codecov[bot]","jorisvandenbossche","201822","21199","2","2"
"jorisvandenbossche","schettino72","201822","21199","2","0"
"codecov[bot]","schettino72","201822","21199","2","0"
"jorisvandenbossche","schettino72","201823","21199","1122","20"
"jreback","schettino72","201823","21199","02","20"
"jorisvandenbossche","jreback","201823","21199","1122","02"
"jreback","SimonAlecks","201821","21200","2","0"
"codecov[bot]","kirakrishnan","201821","21201","2","2"
"jreback","jschendel","201822","21201","2","2"
"jreback","jschendel","201825","21201","2","22"
"jreback","WillAyd","201822","21203","2","01"
"jorisvandenbossche","jreback","201821","21204","2","2"
"adbull","WillAyd","201821","21207","2","222"
"chris-b1","scls19fr","201821","21208","2","2"
"codecov[bot]","TomAugspurger","201821","21210","2","1"
"codecov[bot]","pep8speaks","201821","21212","2","1"
"pep8speaks","WillAyd","201821","21212","1","00"
"codecov[bot]","WillAyd","201821","21212","2","00"
"codecov[bot]","jbrockmendel","201821","21213","2","22"
"codecov[bot]","jorisvandenbossche","201821","21213","2","0"
"jbrockmendel","jorisvandenbossche","201821","21213","22","0"
"jbrockmendel","jorisvandenbossche","201822","21213","01","02"
"Dr-Irv","jorisvandenbossche","201822","21213","2","02"
"Dr-Irv","jbrockmendel","201822","21213","2","01"
"jorisvandenbossche","jreback","201822","21213","02","2"
"jbrockmendel","jreback","201822","21213","01","2"
"Dr-Irv","jreback","201822","21213","2","2"
"jreback","mroeschke","201823","21216","2","1"
"codecov[bot]","jorisvandenbossche","201823","21217","2","2"
"HHammond","TomAugspurger","201841","21221","2","2"
"pep8speaks","topper-123","201821","21222","1","2"
"KalyanGokhale","TomAugspurger","201821","21223","2","222"
"jorisvandenbossche","KalyanGokhale","201822","21223","2","1"
"codecov[bot]","KalyanGokhale","201822","21223","22","1"
"jreback","KalyanGokhale","201822","21223","2","1"
"codecov[bot]","jorisvandenbossche","201822","21223","22","2"
"jorisvandenbossche","jreback","201822","21223","2","2"
"codecov[bot]","jreback","201822","21223","22","2"
"KalyanGokhale","TomAugspurger","201825","21223","11","211"
"KalyanGokhale","TomAugspurger","201829","21223","11","2"
"jorisvandenbossche","KalyanGokhale","201830","21223","1","1"
"jreback","topper-123","201830","21224","1","22"
"jorisvandenbossche","WillAyd","201822","21225","00","2"
"TomAugspurger","WillAyd","201822","21225","2","2"
"mgaitan","WillAyd","201822","21225","02","2"
"jreback","WillAyd","201822","21225","222","2"
"jorisvandenbossche","TomAugspurger","201822","21225","00","2"
"mgaitan","TomAugspurger","201822","21225","02","2"
"jreback","TomAugspurger","201822","21225","222","2"
"jorisvandenbossche","mgaitan","201822","21225","00","02"
"jreback","mgaitan","201822","21225","222","02"
"jorisvandenbossche","jreback","201822","21225","00","222"
"Chhamanshu","jorisvandenbossche","201822","21226","222","2"
"jorisvandenbossche","mitar","201822","21226","2","22"
"Chhamanshu","mitar","201822","21226","222","22"
"minggli","WillAyd","201822","21227","2","2"
"Ingvar-Y","xhochy","201822","21228","0","0"
"Ingvar-Y","xhochy","201823","21228","2","2"
"catawbasam","jorisvandenbossche","201836","21228","22","0"
"amelio-vazquez-reina","jreback","20197","21228","2","1"
"everestial","jorisvandenbossche","201822","21229","002","2022"
"jorisvandenbossche","WillAyd","201822","21229","2022","20"
"everestial","WillAyd","201822","21229","002","20"
"jorisvandenbossche","mroeschke","201822","21230","22","2"
"mroeschke","ssikdar1","201822","21230","2","2"
"jorisvandenbossche","ssikdar1","201822","21230","22","2"
"mroeschke","tmnhat2001","201822","21230","2","2"
"ssikdar1","tmnhat2001","201822","21230","2","2"
"jorisvandenbossche","tmnhat2001","201822","21230","22","2"
"codecov[bot]","jreback","201822","21234","2","22"
"codecov[bot]","pep8speaks","201822","21235","2","1"
"pep8speaks","WillAyd","201822","21235","1","22"
"SimonAlecks","WillAyd","201822","21235","20","22"
"codecov[bot]","WillAyd","201822","21235","2","22"
"pep8speaks","SimonAlecks","201822","21235","1","20"
"codecov[bot]","SimonAlecks","201822","21235","2","20"
"SimonAlecks","WillAyd","201823","21235","02","1"
"mroeschke","SimonAlecks","201829","21235","2","0"
"SimonAlecks","WillAyd","201839","21235","2","1"
"SimonAlecks","WillAyd","201847","21235","11","212"
"SimonAlecks","WillAyd","201848","21235","011","12"
"jreback","SimonAlecks","201850","21235","1","1"
"ffanatic13","jreback","201822","21236","2","22"
"mitar","pep8speaks","201822","21238","222202","1"
"codecov[bot]","pep8speaks","201822","21238","2","1"
"jorisvandenbossche","pep8speaks","201822","21238","202","1"
"jreback","pep8speaks","201822","21238","20","1"
"codecov[bot]","mitar","201822","21238","2","222202"
"jorisvandenbossche","mitar","201822","21238","202","222202"
"jreback","mitar","201822","21238","20","222202"
"codecov[bot]","jorisvandenbossche","201822","21238","2","202"
"codecov[bot]","jreback","201822","21238","2","20"
"jorisvandenbossche","jreback","201822","21238","202","20"
"jreback","rok","201850","21238","21","221"
"mitar","rok","201850","21238","1","221"
"jreback","mitar","201850","21238","21","1"
"Khris777","WillAyd","201822","21240","2","21"
"jreback","WillAyd","201822","21240","2","21"
"jreback","Khris777","201822","21240","2","2"
"CamWhitelaw","jreback","201822","21241","2","2"
"jreback","nvm1","201822","21241","2","1"
"CamWhitelaw","nvm1","201822","21241","2","1"
"minggli","nvm1","201822","21241","22","1"
"jreback","minggli","201822","21241","2","22"
"CamWhitelaw","minggli","201822","21241","2","22"
"nvm1","WillAyd","201823","21241","0","2"
"jschendel","toobaz","201822","21243","220","22"
"hudcap","orthaeus","20198","21244","2","1"
"harmbuisman","hudcap","201914","21244","1","2"
"bashtage","hudcap","201914","21244","22","2"
"hudcap","jreback","201914","21244","2","2"
"harmbuisman","jreback","201914","21244","1","2"
"jorisvandenbossche","jreback","201914","21244","2","2"
"bashtage","jreback","201914","21244","22","2"
"bashtage","harmbuisman","201914","21244","22","1"
"hudcap","jorisvandenbossche","201914","21244","2","2"
"harmbuisman","jorisvandenbossche","201914","21244","1","2"
"bashtage","jorisvandenbossche","201914","21244","22","2"
"jluttine","mroeschke","201822","21245","2","2"
"bashtage","codecov[bot]","201822","21246","2202","2"
"adrian-castravete","codecov[bot]","201822","21246","022","2"
"codecov[bot]","jreback","201822","21246","2","2"
"bashtage","jreback","201822","21246","2202","2"
"adrian-castravete","jreback","201822","21246","022","2"
"adrian-castravete","bashtage","201822","21246","022","2202"
"bashtage","jreback","201824","21246","2","2"
"codecov[bot]","jreback","201822","21249","2","1"
"jschendel","mattharrison","201822","21250","10","0"
"enterdisplaynamehere","WillAyd","20193","21251","01","2"
"codecov[bot]","jreback","201822","21252","2","22"
"jreback","topper-123","201822","21252","22","2"
"codecov[bot]","topper-123","201822","21252","2","2"
"jorisvandenbossche","jreback","201823","21252","22","22"
"codecov[bot]","pep8speaks","201822","21259","2","1"
"jreback","pep8speaks","201822","21259","22","1"
"pep8speaks","soxofaan","201822","21259","1","212"
"codecov[bot]","soxofaan","201822","21259","2","212"
"jreback","soxofaan","201822","21259","22","212"
"codecov[bot]","jreback","201822","21259","2","22"
"soxofaan","TomAugspurger","201828","21259","2","1"
"codecov[bot]","Dr-Irv","201822","21260","2","2"
"codecov[bot]","Dr-Irv","201822","21261","2","222"
"codecov[bot]","jreback","201822","21261","2","2"
"Dr-Irv","jreback","201822","21261","222","2"
"codecov[bot]","pep8speaks","201822","21261","2","1"
"Dr-Irv","pep8speaks","201822","21261","222","1"
"jreback","pep8speaks","201822","21261","2","1"
"Dr-Irv","jorisvandenbossche","201823","21261","2222022","2202"
"jbrockmendel","jorisvandenbossche","201823","21261","2","2202"
"Dr-Irv","jreback","201823","21261","2222022","222"
"jorisvandenbossche","jreback","201823","21261","2202","222"
"jbrockmendel","jreback","201823","21261","2","222"
"Dr-Irv","jbrockmendel","201823","21261","2222022","2"
"jorisvandenbossche","jreback","201826","21261","20","21"
"Safrone","uds5501","201822","21262","22","0"
"jschendel","uds5501","201822","21262","2","0"
"jschendel","Safrone","201822","21262","2","22"
"codecov[bot]","WillAyd","201822","21263","2","1"
"joelostblom","WillAyd","201822","21263","1","1"
"codecov[bot]","joelostblom","201822","21263","2","1"
"gfyoung","TomAugspurger","201823","21263","2","1"
"soxofaan","TomAugspurger","201823","21263","1","1"
"gfyoung","soxofaan","201823","21263","2","1"
"jreback","pep8speaks","201822","21265","2","1"
"alimcmaster1","Safrone","201824","21265","2","1"
"jeremysalwen","WillAyd","201822","21266","2","2"
"jeremysalwen","TomAugspurger","201823","21266","2","22"
"jorisvandenbossche","mroeschke","201822","21267","22","22222"
"mroeschke","uds5501","201822","21267","22222","02"
"ssikdar1","uds5501","201822","21267","2","02"
"jorisvandenbossche","uds5501","201822","21267","22","02"
"mroeschke","ssikdar1","201822","21267","22222","2"
"jorisvandenbossche","ssikdar1","201822","21267","22","2"
"clembou","jorisvandenbossche","201822","21270","1","01"
"jorisvandenbossche","jreback","201822","21270","01","2"
"clembou","jreback","201822","21270","1","2"
"jorisvandenbossche","TomAugspurger","201822","21270","01","2"
"jreback","TomAugspurger","201822","21270","2","2"
"clembou","TomAugspurger","201822","21270","1","2"
"codecov[bot]","WillAyd","201822","21273","2","2"
"jorisvandenbossche","Rory101","201823","21273","22","0"
"codecov[bot]","WillAyd","201822","21274","2","22"
"DataOmbudsman","WillAyd","201822","21274","1","22"
"codecov[bot]","DataOmbudsman","201822","21274","2","1"
"jorisvandenbossche","pep8speaks","201823","21274","1","1"
"codecov[bot]","jreback","201822","21277","2","1"
"jreback","stuz5000","201822","21278","2","1"
"codecov[bot]","pep8speaks","201822","21279","2","1"
"bashtage","jreback","201823","21279","222","2"
"jorisvandenbossche","jreback","201823","21279","201","2"
"bashtage","jorisvandenbossche","201823","21279","222","201"
"chris-b1","jreback","201822","21280","2","2"
"bicepjai","TomAugspurger","20196","21280","2","1"
"codecov[bot]","tmnhat2001","201822","21281","2","2"
"jorisvandenbossche","tmnhat2001","201823","21281","22201","2221"
"mroeschke","tmnhat2001","201823","21281","2","2221"
"jreback","tmnhat2001","201823","21281","2","2221"
"jorisvandenbossche","mroeschke","201823","21281","22201","2"
"jreback","mroeschke","201823","21281","2","2"
"jorisvandenbossche","jreback","201823","21281","22201","2"
"codecov[bot]","pep8speaks","201822","21284","2","1"
"codecov[bot]","jreback","201822","21285","2","20"
"jreback","peterpanmj","201822","21285","20","22"
"codecov[bot]","peterpanmj","201822","21285","2","22"
"jreback","peterpanmj","201824","21285","1","2"
"ludaavics","pyryjook","201823","21287","1","12"
"ludaavics","WillAyd","201823","21287","1","2"
"pyryjook","WillAyd","201823","21287","12","2"
"chris-b1","PierrickRauby","201822","21289","22","11"
"gfyoung","PierrickRauby","201823","21289","021","1"
"pep8speaks","uds5501","201822","21291","1","2"
"pep8speaks","WillAyd","201822","21291","1","1"
"uds5501","WillAyd","201822","21291","2","1"
"codecov[bot]","jorisvandenbossche","201823","21291","2","22"
"jorisvandenbossche","uds5501","201823","21291","22","11"
"codecov[bot]","uds5501","201823","21291","2","11"
"jreback","uds5501","201823","21291","221","11"
"jorisvandenbossche","WillAyd","201823","21291","22","2"
"uds5501","WillAyd","201823","21291","11","2"
"codecov[bot]","WillAyd","201823","21291","2","2"
"jreback","WillAyd","201823","21291","221","2"
"jorisvandenbossche","jreback","201823","21291","22","221"
"codecov[bot]","jreback","201823","21291","2","221"
"codecov[bot]","pep8speaks","201822","21293","2","1"
"jorisvandenbossche","uds5501","201823","21293","21","2"
"jorisvandenbossche","toobaz","201824","21294","0011","00220"
"jangorecki","WillAyd","201822","21295","2","2"
"jorisvandenbossche","WillAyd","201822","21295","2","2"
"jangorecki","jorisvandenbossche","201822","21295","2","2"
"jangorecki","TomAugspurger","201823","21295","1","2"
"jangorecki","TomAugspurger","201826","21295","2","2"
"atulagrwl","TomAugspurger","201826","21295","2","2"
"atulagrwl","jangorecki","201826","21295","2","2"
"jangorecki","TomAugspurger","201837","21295","2","2"
"benediamond","jreback","201823","21298","121","2"
"gfyoung","jreback","201823","21298","2","2"
"benediamond","gfyoung","201823","21298","121","2"
"jschendel","yutiansut","201822","21299","2","22"
"jschendel","yutiansut","201823","21299","2","1"
"jreback","minggli","201823","21300","2","2"
"minggli","WillAyd","201823","21300","2","1"
"jreback","WillAyd","201823","21300","2","1"
"colonder","gfyoung","201823","21302","1","1"
"codecov[bot]","gfyoung","201823","21302","2","1"
"codecov[bot]","colonder","201823","21302","2","1"
"jreback","stroobandt","201822","21303","2","2"
"MaticConradi","WillAyd","201822","21304","2","2"
"jorisvandenbossche","TomAugspurger","201823","21305","2","1"
"codecov[bot]","jorisvandenbossche","201823","21307","2","1"
"codecov[bot]","jreback","201823","21310","2","22221022"
"jorisvandenbossche","jreback","201823","21310","20221011222","22221022"
"crepererum","jreback","201823","21310","22","22221022"
"codecov[bot]","jorisvandenbossche","201823","21310","2","20221011222"
"crepererum","jorisvandenbossche","201823","21310","22","20221011222"
"codecov[bot]","crepererum","201823","21310","2","22"
"jorisvandenbossche","TomAugspurger","201823","21312","2","02"
"jreback","TomAugspurger","201823","21312","2","02"
"jorisvandenbossche","jreback","201823","21312","2","2"
"jreback","TomAugspurger","201824","21312","2","2112222222"
"jorisvandenbossche","TomAugspurger","201824","21312","2","2112222222"
"cgohlke","TomAugspurger","201824","21312","20","2112222222"
"jorisvandenbossche","jreback","201824","21312","2","2"
"cgohlke","jreback","201824","21312","20","2"
"TomAugspurger","toobaz","201824","21312","2112222222","2"
"jreback","toobaz","201824","21312","2","2"
"jorisvandenbossche","toobaz","201824","21312","2","2"
"cgohlke","toobaz","201824","21312","20","2"
"cgohlke","jorisvandenbossche","201824","21312","20","2"
"jreback","toobaz","201823","21313","2","2"
"codecov[bot]","pep8speaks","201824","21313","2","1"
"jorisvandenbossche","pep8speaks","201824","21313","2","1"
"pep8speaks","toobaz","201824","21313","1","2"
"codecov[bot]","toobaz","201824","21313","2","2"
"jorisvandenbossche","toobaz","201824","21313","2","2"
"codecov[bot]","jorisvandenbossche","201824","21313","2","2"
"jreback","toobaz","201827","21313","1","22"
"jbrockmendel","jreback","201826","21314","22","21"
"codecov[bot]","jschendel","201823","21316","2","2"
"jorisvandenbossche","jschendel","201823","21316","2","2"
"jschendel","WillAyd","201823","21316","2","1"
"codecov[bot]","WillAyd","201823","21316","2","1"
"jorisvandenbossche","WillAyd","201823","21316","2","1"
"codecov[bot]","jorisvandenbossche","201823","21316","2","2"
"nfeldbaum","TomAugspurger","201823","21317","1","021"
"TomAugspurger","WillAyd","201823","21317","021","2"
"nfeldbaum","WillAyd","201823","21317","1","2"
"pyryjook","WillAyd","201823","21318","112","2"
"codecov[bot]","WillAyd","201823","21318","2","2"
"pep8speaks","WillAyd","201823","21318","1","2"
"jreback","WillAyd","201823","21318","1","2"
"codecov[bot]","pyryjook","201823","21318","2","112"
"pep8speaks","pyryjook","201823","21318","1","112"
"jreback","pyryjook","201823","21318","1","112"
"codecov[bot]","pep8speaks","201823","21318","2","1"
"jreback","pep8speaks","201823","21318","1","1"
"codecov[bot]","jreback","201823","21318","2","1"
"hechtlinger","jreback","201823","21319","22","222"
"akaihola","jreback","201823","21320","22","2"
"cgohlke","codecov[bot]","201823","21321","220","2"
"chris-b1","codecov[bot]","201823","21321","021","2"
"codecov[bot]","jreback","201823","21321","2","2221"
"cgohlke","jreback","201823","21321","220","2221"
"chris-b1","jreback","201823","21321","021","2221"
"cgohlke","chris-b1","201823","21321","220","021"
"codecov[bot]","TomAugspurger","201823","21321","2","2"
"cgohlke","TomAugspurger","201823","21321","220","2"
"jreback","TomAugspurger","201823","21321","2221","2"
"chris-b1","TomAugspurger","201823","21321","021","2"
"gfyoung","jreback","201823","21322","11","22"
"jbrockmendel","jreback","201823","21322","2","22"
"jreback","pganssle","201823","21322","22","2"
"gfyoung","pganssle","201823","21322","11","2"
"jbrockmendel","pganssle","201823","21322","2","2"
"gfyoung","jbrockmendel","201823","21322","11","2"
"codecov[bot]","WillAyd","201823","21323","2","2"
"jreback","WillAyd","201823","21323","2","2"
"codecov[bot]","jreback","201823","21323","2","2"
"jreback","pep8speaks","201839","21323","21","1"
"jreback","WillAyd","201839","21323","21","2"
"pep8speaks","WillAyd","201839","21323","1","2"
"gopaltirupur","jreback","201823","21324","2","2"
"gfyoung","jreback","201823","21325","022222","2"
"jreback","kuraga","201823","21325","2","002202"
"gfyoung","kuraga","201823","21325","022222","002202"
"louispotok","mroeschke","201823","21328","1","1"
"h-vetinari","jreback","201823","21329","21","2"
"jreback","TomAugspurger","201823","21329","2","2"
"h-vetinari","TomAugspurger","201823","21329","21","2"
"codecov[bot]","jorisvandenbossche","201823","21330","2","1"
"h-vetinari","jreback","201823","21331","002","222"
"codecov[bot]","mroeschke","201823","21332","2","1"
"louispotok","mroeschke","201823","21332","2","1"
"codecov[bot]","louispotok","201823","21332","2","2"
"louispotok","mroeschke","201827","21332","1","21"
"gfyoung","jbrockmendel","201827","21333","0","2"
"jbrockmendel","mungojam","201827","21333","2","2"
"gfyoung","mungojam","201827","21333","0","2"
"gfyoung","uds5501","201823","21335","11","2"
"drewmassey","gfyoung","201823","21336","0","21"
"gfyoung","jbrockmendel","201823","21336","21","12"
"drewmassey","jbrockmendel","201823","21336","0","12"
"gfyoung","uds5501","201823","21336","21","2"
"jbrockmendel","uds5501","201823","21336","12","2"
"drewmassey","uds5501","201823","21336","0","2"
"mroeschke","uds5501","201823","21336","2","2"
"gfyoung","mroeschke","201823","21336","21","2"
"jbrockmendel","mroeschke","201823","21336","12","2"
"drewmassey","mroeschke","201823","21336","0","2"
"gfyoung","greglandrum","201823","21337","22222","201"
"gfyoung","uds5501","201823","21337","22222","2"
"greglandrum","uds5501","201823","21337","201","2"
"jorisvandenbossche","uds5501","201823","21337","22222","2"
"jreback","uds5501","201823","21337","2","2"
"gfyoung","jorisvandenbossche","201823","21337","22222","22222"
"greglandrum","jorisvandenbossche","201823","21337","201","22222"
"gfyoung","jreback","201823","21337","22222","2"
"greglandrum","jreback","201823","21337","201","2"
"jorisvandenbossche","jreback","201823","21337","22222","2"
"CharlesB2","codecov[bot]","201824","21339","2","2"
"gfyoung","masasin","201823","21340","12","2"
"codecov[bot]","soerendip","201823","21341","2","2"
"jbrockmendel","jreback","201824","21341","2","2"
"jbrockmendel","jreback","201825","21341","22","221"
"jorisvandenbossche","wisp3rwind","201823","21343","22","1"
"drewmassey","gfyoung","201823","21344","02","2"
"gfyoung","mroeschke","201823","21344","2","2"
"drewmassey","mroeschke","201823","21344","02","2"
"fbrundu","WillAyd","201823","21346","2","2"
"fbrundu","VelizarVESSELINOV","201826","21346","1","2"
"pjk645","WillAyd","201823","21347","1","1"
"uds5501","WillAyd","201823","21347","2","1"
"gfyoung","WillAyd","201823","21347","2","1"
"gfyoung","pjk645","201823","21347","2","1"
"pjk645","uds5501","201823","21347","1","2"
"gfyoung","uds5501","201823","21347","2","2"
"benediamond","gfyoung","201823","21348","22","2"
"codecov[bot]","gfyoung","201823","21348","2","2"
"benediamond","codecov[bot]","201823","21348","22","2"
"benediamond","TomAugspurger","201832","21348","0","2"
"benediamond","jreback","201847","21348","21","22"
"jreback","pep8speaks","201847","21348","22","1"
"benediamond","pep8speaks","201847","21348","21","1"
"codecov[bot]","jreback","201823","21350","2","1"
"gfyoung","oricou","201823","21351","2","2"
"fera0013","uds5501","201823","21352","2","2"
"uds5501","WillAyd","201823","21352","2","2"
"fera0013","WillAyd","201823","21352","2","2"
"kuraga","nynorbert","201824","21353","1","00"
"gfyoung","zhezherun","201841","21353","1","2"
"kuraga","TomAugspurger","201847","21353","1","0"
"daminisatya","FabioRosado","201823","21354","21","22"
"daminisatya","WillAyd","201823","21354","21","2"
"FabioRosado","WillAyd","201823","21354","22","2"
"codecov[bot]","jorisvandenbossche","201823","21355","2","22"
"jorisvandenbossche","TomAugspurger","201823","21355","22","1"
"codecov[bot]","TomAugspurger","201823","21355","2","1"
"daminisatya","jorisvandenbossche","201823","21356","1","22"
"daminisatya","WillAyd","201823","21356","1","2"
"jorisvandenbossche","WillAyd","201823","21356","22","2"
"h-vetinari","WillAyd","201823","21357","2220","202"
"h-vetinari","jreback","201825","21357","02","22"
"jquinon","mroeschke","201827","21358","2","2"
"jreback","mroeschke","201829","21358","2","022"
"jorisvandenbossche","mroeschke","201829","21358","2","022"
"jorisvandenbossche","jreback","201829","21358","2","2"
"jorisvandenbossche","mroeschke","201830","21358","2","2"
"jquinon","mroeschke","201830","21358","2","2"
"jreback","mroeschke","201830","21358","2","2"
"jorisvandenbossche","jquinon","201830","21358","2","2"
"jorisvandenbossche","jreback","201830","21358","2","2"
"jquinon","jreback","201830","21358","2","2"
"jreback","TomAugspurger","201823","21359","1","210"
