developer1,developer2,cr_consistent_rate,co_issue_cnt,cmt_cnt1,cmt_cnt2
myyc,makeyourowntextminingtoolkit,0.5,1,10,6
myyc,ivallesp,0.0,1,10,6
myyc,fungi,0.0,1,10,5
jburroni,PyDeq,0.2,1,10,9
jburroni,numpand,0.5,1,10,8
jburroni,thisch,0.4,1,10,6
jcontesti,PyJay,1.0,1,10,10
jcontesti,tamuhey,1.0,1,10,10
jcontesti,OmerJog,0.0,1,10,9
jcontesti,answerquest,1.0,2,10,9
jcontesti,louis-red,1.0,1,10,9
jcontesti,almaleksia,0.0,1,10,9
jcontesti,jaumebonet,0.0,1,10,8
jcontesti,HyunTruth,1.0,1,10,8
jcontesti,wkschwartz,0.0,1,10,8
jcontesti,birdsarah,1.0,1,10,7
jcontesti,deflatSOCO,0.0,1,10,7
jcontesti,PN12,0.5,1,10,7
jcontesti,stijnvanhoey,0.0,1,10,6
jcontesti,davidchall,0.5,1,10,6
jcontesti,mbkupfer,1.0,1,10,6
jcontesti,nprad,0.5,2,10,6
jcontesti,kunalgosar,0.0,1,10,6
jcontesti,BenRussert,1.0,1,10,6
jcontesti,rambo-yuanbo,0.5,1,10,5
jcontesti,fuglede,1.0,1,10,5
jcontesti,machenity,1.0,1,10,5
jcontesti,fleimgruber,0.0,1,10,5
jcontesti,anhqle,1.0,1,10,5
jcontesti,gshiba,0.0,1,10,5
jcontesti,rotuna,1.0,1,10,5
PyJay,kittoku,0.875,2,10,9
PyJay,kinow,1.0,1,10,9
PyJay,davetlewis-van,1.0,1,10,8
PyJay,DZPM,0.0,1,10,8
PyJay,jquinon,0.0,1,10,7
PyJay,abi-aryan,0.667,1,10,6
PyJay,ladydata,0.0,1,10,6
PyJay,karldw,0.0,1,10,6
PyJay,MJuddBooth,1.0,1,10,5
PyJay,tastyminerals,1.0,1,10,5
PyJay,jowagner,0.25,1,10,5
PyJay,77QingLiu,1.0,1,10,5
luca-s,sam-cohan,0.5,1,10,10
luca-s,PyDeq,1.0,1,10,9
luca-s,Dobatymo,0.0,1,10,9
luca-s,verhalenn,0.0,1,10,8
luca-s,pcluo,1.0,1,10,8
luca-s,js3711,1.0,1,10,7
luca-s,eyurtsev,1.0,1,10,6
luca-s,mverleg,0.0,1,10,6
luca-s,matthagy,1.0,1,10,6
luca-s,delgadom,1.0,1,10,6
luca-s,drafter250,0.0,1,10,5
pitrou,rajibmitra,0.625,1,10,9
pitrou,ebolyen,1.0,1,10,8
pitrou,gfairchild,0.0,1,10,8
pitrou,michaelsilverstein,1.0,1,10,8
pitrou,summonholmes,1.0,1,10,7
pitrou,ladydata,1.0,1,10,6
pitrou,tnir,1.0,1,10,5
pitrou,fersarr,1.0,1,10,5
pitrou,sivakar12,1.0,1,10,5
pitrou,fuglede,0.5,1,10,5
pitrou,pandres,0.0,1,10,5
pitrou,JacekPliszka,1.0,1,10,5
pitrou,syutbai,1.0,1,10,5
pitrou,ismailuddin,1.0,1,10,5
dgwynne,arnau126,0.0,1,10,7
dgwynne,delgadom,0.0,1,10,6
dgwynne,analyticalmonk,1.0,1,10,6
dgwynne,cpaulik,0.5,2,10,5
chrisgorgo,buyology,0.0,1,10,8
chrisgorgo,linar-jether,0.75,1,10,6
chrisgorgo,michalsustr,1.0,1,10,6
chrisgorgo,mjlove12,0.0,1,10,6
chrisgorgo,rhendric,0.75,1,10,6
chrisgorgo,cpaulik,0.0,1,10,5
chrisgorgo,owlas,0.0,1,10,5
BibMartin,boeddeker,0.0,2,10,10
BibMartin,jbschiratti,0.667,1,10,9
BibMartin,No-Stream,0.0,1,10,8
BibMartin,joonro,0.5,1,10,6
BibMartin,qiaobz,0.5,1,10,6
BibMartin,naure,0.25,1,10,5
BibMartin,ekisslinger,0.0,1,10,5
joeb1415,willfurnass,0.5,1,10,10
joeb1415,tr11,0.0,1,10,6
joeb1415,ogiaquino,1.0,1,10,6
willfurnass,dashesy,1.0,1,10,9
willfurnass,sebp,1.0,1,10,8
willfurnass,cachitas,0.0,1,10,8
willfurnass,JonasAbernot,1.0,1,10,7
willfurnass,jiffyclub,1.0,1,10,6
willfurnass,ehebert,1.0,1,10,5
maestropandy,ghasemnaddaf,1.0,1,10,8
dvincentwest,sam-cohan,1.0,1,10,10
dvincentwest,aschade,0.0,1,10,10
dvincentwest,Dobatymo,0.0,2,10,9
dvincentwest,No-Stream,0.0,1,10,8
dvincentwest,ghasemnaddaf,0.0,1,10,8
dvincentwest,jdoepfert,1.0,1,10,8
dvincentwest,Bernhard10,0.0,1,10,7
dvincentwest,lucianoviola,0.5,1,10,7
dvincentwest,linar-jether,0.667,1,10,6
dvincentwest,bryevdv,0.0,1,10,6
dvincentwest,teh,0.0,1,10,5
dvincentwest,lafrech,1.0,1,10,5
dvincentwest,Scorpil,0.5,2,10,5
dvincentwest,jsh9,0.0,1,10,5
H0R5E,iosonofabio,0.5,1,10,10
H0R5E,yeojin-dev,0.0,1,10,9
H0R5E,Nemecsek,0.0,1,10,8
H0R5E,HyunTruth,1.0,2,10,8
H0R5E,z00b2008,0.0,1,10,8
H0R5E,toniatop,0.0,1,10,7
H0R5E,VincentAntoine,1.0,1,10,7
H0R5E,babky,0.0,1,10,7
H0R5E,danielwlogan,0.0,1,10,7
H0R5E,jbradish,0.667,1,10,7
H0R5E,jessefarnham,0.0,1,10,7
H0R5E,dandavison,1.0,1,10,6
H0R5E,edrevo,0.667,1,10,6
H0R5E,arijun,0.5,1,10,6
H0R5E,WeatherGod,0.0,1,10,5
H0R5E,rambo-yuanbo,1.0,1,10,5
H0R5E,bsolomon1124,0.0,1,10,5
H0R5E,machenity,0.0,1,10,5
H0R5E,CAM-Gerlach,1.0,1,10,5
sam-cohan,PyDeq,0.5,1,10,9
sam-cohan,verhalenn,0.0,1,10,8
sam-cohan,jdoepfert,1.0,1,10,8
sam-cohan,jaumebonet,0.5,2,10,8
sam-cohan,js3711,1.0,1,10,7
sam-cohan,ksurta,1.0,1,10,7
sam-cohan,ZhuBaohe,0.0,1,10,7
sam-cohan,joelostblom,1.0,1,10,7
sam-cohan,lebedov,1.0,1,10,7
sam-cohan,jluttine,1.0,1,10,6
sam-cohan,matthagy,0.5,1,10,6
sam-cohan,drevicko,0.0,1,10,6
sam-cohan,ivergara,0.0,1,10,6
sam-cohan,davidchall,0.333,1,10,6
sam-cohan,mbkupfer,1.0,1,10,6
sam-cohan,msmarchena,1.0,1,10,6
sam-cohan,manish59,0.0,1,10,6
sam-cohan,csizsek,0.5,1,10,5
sam-cohan,drafter250,0.5,1,10,5
sam-cohan,mikebarkas,1.0,1,10,5
sam-cohan,colobas,0.25,2,10,5
sam-cohan,DylanDmitri,0.5,2,10,5
sam-cohan,fleimgruber,1.0,1,10,5
aschade,gryBox,1.0,1,10,8
aschade,No-Stream,1.0,1,10,8
aschade,littlegreenbean33,0.5,1,10,6
aschade,donnaaboise,0.333,1,10,6
aschade,martinholmer,0.4,1,10,6
aschade,qiaobz,1.0,1,10,6
aschade,teh,0.0,1,10,5
aschade,neilser,1.0,1,10,5
aschade,NewbiZ,0.0,1,10,5
aschade,Scorpil,1.0,1,10,5
aschade,jsh9,0.75,2,10,5
aschade,hlums,1.0,1,10,5
boeddeker,paul-lilley,0.0,1,10,10
boeddeker,summerela,0.5,1,10,9
boeddeker,jaumebonet,0.0,1,10,8
boeddeker,jimbasquiat,0.0,1,10,7
boeddeker,obilodeau,1.0,2,10,7
boeddeker,HagaiHargil,1.0,1,10,7
boeddeker,mehemken,0.625,2,10,7
boeddeker,JanLauGe,0.5,1,10,6
boeddeker,ivergara,0.5,1,10,6
boeddeker,WeatherGod,0.0,1,10,5
boeddeker,koaning,1.0,1,10,5
boeddeker,colobas,1.0,1,10,5
paul-lilley,summerela,0.5,1,10,9
paul-lilley,merraksh,1.0,1,10,9
paul-lilley,jquinon,0.4,1,10,7
paul-lilley,WeatherGod,0.0,1,10,5
paul-lilley,streamnsight,0.5,1,10,5
pulkitmaloo,batterseapower,1.0,1,10,10
pulkitmaloo,HubertKl,0.5,1,10,10
pulkitmaloo,louis-red,0.0,1,10,9
pulkitmaloo,math-and-data,0.0,1,10,9
pulkitmaloo,yeojin-dev,0.0,1,10,9
pulkitmaloo,DZPM,1.0,1,10,8
pulkitmaloo,arnau126,0.5,2,10,7
pulkitmaloo,mahnunchik,0.0,1,10,6
pulkitmaloo,ladydata,0.0,1,10,6
pulkitmaloo,csmcallister,0.0,1,10,6
pulkitmaloo,chebee7i,1.0,1,10,5
pulkitmaloo,WeatherGod,0.0,1,10,5
pulkitmaloo,Imanflow,1.0,1,10,5
pulkitmaloo,bfollinprm,0.0,1,10,5
pulkitmaloo,CAM-Gerlach,0.0,1,10,5
pulkitmaloo,Anjali2019,0.0,1,10,5
pulkitmaloo,jameswinegar,0.0,1,10,5
batterseapower,tamuhey,0.0,1,10,10
batterseapower,souvik3333,0.667,1,10,10
batterseapower,zangell44,1.0,2,10,10
batterseapower,summerela,0.167,1,10,9
batterseapower,xgdgsc,1.0,1,10,9
batterseapower,hudcap,1.0,1,10,9
batterseapower,bhavaniravi,1.0,1,10,9
batterseapower,MarckK,0.0,2,10,9
batterseapower,makeajourney,0.25,1,10,8
batterseapower,nickagian,0.0,1,10,8
batterseapower,rahulporuri,0.625,2,10,7
batterseapower,arnau126,1.0,1,10,7
batterseapower,vmuriart,0.5,1,10,7
batterseapower,yichen8,1.0,1,10,7
batterseapower,ChoiwahChow,0.417,2,10,6
batterseapower,tnir,1.0,1,10,5
batterseapower,cchwala,0.25,1,10,5
batterseapower,Imanflow,1.0,1,10,5
batterseapower,EdAbati,0.5,2,10,5
batterseapower,arnov,0.0,1,10,5
batterseapower,LocutusOfBorg,1.0,1,10,5
batterseapower,scarabeusiv,0.625,2,10,5
cgopalan,benediamond,0.25,2,10,10
cgopalan,summerela,1.0,1,10,9
cgopalan,vss888,0.667,1,10,9
cgopalan,crepererum,1.0,2,10,9
cgopalan,Safrone,0.333,1,10,9
cgopalan,dershow,0.0,1,10,7
cgopalan,drewmassey,0.5,1,10,7
cgopalan,DataOmbudsman,0.0,1,10,7
cgopalan,davidbrochart,1.0,1,10,6
cgopalan,tnir,0.667,1,10,5
cgopalan,subhrm,0.0,1,10,5
benediamond,Koustav-Samaddar,0.0,1,10,10
benediamond,scootty1,0.0,1,10,9
benediamond,Dobatymo,0.5,2,10,9
benediamond,oricou,1.0,1,10,9
benediamond,crepererum,0.0,1,10,9
benediamond,bhavaniravi,0.5,2,10,9
benediamond,dershow,0.5,1,10,7
benediamond,drewmassey,0.667,2,10,7
benediamond,spott,0.667,1,10,7
benediamond,deflatSOCO,1.0,1,10,7
benediamond,kayvonr,0.0,1,10,6
benediamond,aggarwalvinayak,1.0,1,10,6
benediamond,RomainSa,0.833,1,10,6
benediamond,Alexander-Shukaev,0.5,1,10,6
benediamond,fleimgruber,1.0,1,10,5
benediamond,subhrm,1.0,1,10,5
benediamond,pyryjook,0.5,1,10,5
benediamond,daminisatya,0.25,1,10,5
benediamond,ywpark1,0.0,1,10,5
tamuhey,HubertKl,1.0,1,10,10
tamuhey,souvik3333,0.0,1,10,10
tamuhey,makeajourney,0.0,1,10,8
tamuhey,wkschwartz,0.0,1,10,8
tamuhey,nickagian,0.0,2,10,8
tamuhey,rahulporuri,0.0,1,10,7
tamuhey,yichen8,1.0,1,10,7
tamuhey,karldw,0.0,1,10,6
tamuhey,BenRussert,1.0,1,10,6
tamuhey,ChoiwahChow,0.0,1,10,6
tamuhey,Mark531,1.0,1,10,5
tamuhey,fuglede,1.0,1,10,5
tamuhey,cchwala,0.0,1,10,5
tamuhey,gshiba,0.0,1,10,5
tamuhey,rotuna,0.5,2,10,5
tamuhey,scarabeusiv,0.0,1,10,5
HubertKl,kbhutani0001,0.0,1,10,10
HubertKl,souvik3333,1.0,1,10,10
HubertKl,zangell44,0.0,1,10,10
HubertKl,OmerJog,0.0,1,10,9
HubertKl,math-and-data,0.0,1,10,9
HubertKl,araraonline,1.0,1,10,9
HubertKl,evangelineliu,0.5,1,10,9
HubertKl,bhavaniravi,0.0,1,10,9
HubertKl,MarckK,1.0,1,10,9
HubertKl,PetitLepton,0.0,1,10,7
HubertKl,akulagrawal,0.5,1,10,7
HubertKl,asishm,0.0,1,10,6
HubertKl,lycanthropes,0.0,1,10,6
HubertKl,karldw,0.0,1,10,6
HubertKl,lumbric,0.0,2,10,6
HubertKl,csmcallister,0.0,1,10,6
HubertKl,pasinu29,0.0,1,10,6
HubertKl,jerodestapa,1.0,1,10,6
HubertKl,Anjali2019,0.0,1,10,5
HubertKl,jameswinegar,0.0,1,10,5
HubertKl,ismailuddin,1.0,1,10,5
HubertKl,eahogue,1.0,1,10,5
HubertKl,mikkokotila,1.0,1,10,5
kbhutani0001,vss888,0.5,1,10,9
kbhutani0001,math-and-data,0.5,1,10,9
kbhutani0001,araraonline,0.0,2,10,9
kbhutani0001,stuarteberg,0.0,1,10,8
kbhutani0001,5hirish,1.0,1,10,8
kbhutani0001,boldt,0.875,1,10,8
kbhutani0001,CalmDownKarm,0.833,3,10,7
kbhutani0001,Tanya-Jain,0.75,2,10,7
kbhutani0001,deflatSOCO,0.5,1,10,7
kbhutani0001,akulagrawal,0.25,1,10,7
kbhutani0001,tonytao2012,0.0,1,10,7
kbhutani0001,leeyspaul,0.333,1,10,7
kbhutani0001,asishm,0.5,1,10,6
kbhutani0001,pasinu29,0.5,1,10,6
kbhutani0001,jerodestapa,0.0,1,10,6
kbhutani0001,KristianHolsheimer,0.5,1,10,6
kbhutani0001,mullenkamp,0.0,1,10,5
kbhutani0001,jameswinegar,0.75,2,10,5
kbhutani0001,rotuna,0.5,1,10,5
pikeas,erg,1.0,1,10,6
pikeas,milkypostman,0.667,1,10,6
pikeas,jnorwood,0.5,1,10,6
pikeas,scottkidder,0.5,1,10,6
durden,pag,0.5,1,10,8
durden,adamobeng,0.25,2,10,5
Koustav-Samaddar,esvhd,0.0,1,10,9
Koustav-Samaddar,Dobatymo,0.5,1,10,9
Koustav-Samaddar,anjsudh,1.0,1,10,9
Koustav-Samaddar,bhavaniravi,0.875,4,10,9
Koustav-Samaddar,cgangwar11,1.0,1,10,8
Koustav-Samaddar,matanster,0.0,1,10,7
Koustav-Samaddar,rdmontgomery,0.0,1,10,6
Koustav-Samaddar,normanius,1.0,1,10,6
Koustav-Samaddar,svenharris,0.0,1,10,6
Koustav-Samaddar,RomainSa,0.083,1,10,6
Koustav-Samaddar,sweb,1.0,1,10,6
Koustav-Samaddar,Alexander-Shukaev,0.0,1,10,6
Koustav-Samaddar,znicholls,0.0,1,10,5
Koustav-Samaddar,ludaavics,1.0,1,10,5
Koustav-Samaddar,llawall,1.0,1,10,5
souvik3333,zangell44,0.667,1,10,10
souvik3333,kinow,0.5,2,10,9
souvik3333,bhavaniravi,0.667,1,10,9
souvik3333,MarckK,1.0,1,10,9
souvik3333,nathalier,0.0,1,10,8
souvik3333,nickagian,0.5,2,10,8
souvik3333,rahulporuri,0.667,1,10,7
souvik3333,Tanya-Jain,0.0,1,10,7
souvik3333,ginward,0.0,1,10,7
souvik3333,EternalLearner42,1.0,1,10,7
souvik3333,asishm,0.0,1,10,6
souvik3333,lycanthropes,0.0,1,10,6
souvik3333,kynan,1.0,1,10,6
souvik3333,mbkupfer,1.0,1,10,6
souvik3333,ChoiwahChow,0.444,1,10,6
souvik3333,alkasm,0.4,1,10,6
souvik3333,EdAbati,0.0,1,10,5
zangell44,bhavaniravi,1.0,1,10,9
zangell44,MarckK,0.0,2,10,9
zangell44,nickagian,0.833,1,10,8
zangell44,PetitLepton,1.0,1,10,7
zangell44,rahulporuri,1.0,1,10,7
zangell44,yichen8,0.917,2,10,7
zangell44,lumbric,0.083,2,10,6
zangell44,ChoiwahChow,0.333,1,10,6
zangell44,tnir,1.0,1,10,5
zangell44,xieyuheng,0.833,1,10,5
zangell44,EdAbati,0.5,2,10,5
zangell44,impact27,0.833,1,10,5
zangell44,arnov,0.25,2,10,5
zangell44,LocutusOfBorg,0.917,2,10,5
gwrome,sighingnow,1.0,2,10,10
gwrome,anmyachev,0.0,2,10,10
gwrome,vss888,0.0,2,10,9
gwrome,kinow,0.5,1,10,9
gwrome,bhavaniravi,0.0,1,10,9
gwrome,makeajourney,0.0,1,10,8
gwrome,vladserkoff,0.667,3,10,8
gwrome,js3711,0.0,1,10,7
gwrome,vmuriart,0.0,1,10,7
gwrome,Garet-Jax,1.0,1,10,7
gwrome,kpapdac,0.5,1,10,7
gwrome,shadiakiki1986,1.0,1,10,6
gwrome,rfernand2,0.333,1,10,6
gwrome,alep,0.0,1,10,6
gwrome,cchwala,1.0,1,10,5
gwrome,bpben,1.0,1,10,5
gwrome,EdAbati,0.5,2,10,5
gwrome,impact27,1.0,1,10,5
sighingnow,crepererum,0.0,1,10,9
sighingnow,kinow,0.5,1,10,9
sighingnow,vladserkoff,1.0,1,10,8
sighingnow,danielwlogan,0.0,1,10,7
sighingnow,st-bender,0.0,2,10,7
sighingnow,kpapdac,0.25,2,10,7
sighingnow,lycanthropes,0.0,1,10,6
sighingnow,shadiakiki1986,0.0,1,10,6
sighingnow,jimmywan,0.0,2,10,6
sighingnow,Adirio,0.0,1,10,6
sighingnow,rfernand2,0.333,1,10,6
sighingnow,tikael1011,1.0,1,10,6
sighingnow,MJuddBooth,1.0,1,10,5
sighingnow,SimonBaron,0.0,1,10,5
sighingnow,cchwala,1.0,1,10,5
sighingnow,bpben,1.0,1,10,5
sighingnow,EdAbati,0.0,1,10,5
sighingnow,impact27,0.5,2,10,5
Zelazny7,mirage007,0.667,2,10,5
anmyachev,garfieldthecat,0.0,1,10,9
anmyachev,vss888,1.0,1,10,9
anmyachev,hudcap,0.375,1,10,9
anmyachev,vladserkoff,1.0,1,10,8
anmyachev,vmuriart,1.0,1,10,7
anmyachev,kpapdac,0.0,1,10,7
anmyachev,johnklehm,1.0,1,10,6
jobingr,xdong,0.25,2,10,6
mvds314,kjordahl,0.0,1,10,7
mvds314,joehand,0.333,1,10,6
mvds314,mairas,1.0,1,10,5
mindw,mikebailey,1.0,2,10,8
mindw,liori,1.0,1,10,6
mindw,moorepants,0.0,1,10,5
commonlisp,chebee7i,0.0,1,10,5
commonlisp,nmichaud,1.0,1,10,5
KTAtkinson,mtrbean,0.2,1,10,8
KTAtkinson,ccsv,0.0,1,10,7
KTAtkinson,BenDundee,1.0,1,10,7
Acanthostega,hussainsultan,1.0,1,10,5
mcjcode,grahamjeffries,1.0,1,10,8
mcjcode,z00b2008,1.0,1,10,8
mcjcode,jessefarnham,0.611,3,10,7
mcjcode,benjschiller,0.333,1,10,7
mcjcode,RenzoBertocchi,0.667,1,10,6
mcjcode,mmautner,1.0,1,10,5
mcjcode,htkm,0.0,1,10,5
JoergRittinger,mtrbean,0.333,1,10,8
JoergRittinger,apapanico,0.5,1,10,7
JoergRittinger,lebedov,1.0,1,10,7
JoergRittinger,aergener,1.0,1,10,6
JoergRittinger,yikelu,0.4,1,10,6
JoergRittinger,theandygross,0.0,1,10,5
JoergRittinger,GomesNayagam,0.167,2,10,5
tiagoantao,dmsul,0.0,1,10,9
tiagoantao,stevesimmons,1.0,2,10,9
tiagoantao,gpoulin,1.0,1,10,8
tiagoantao,billletson,0.5,2,10,7
tiagoantao,mjsu,0.667,1,10,6
tiagoantao,vikram,1.0,1,10,6
iosonofabio,broessli,0.6,1,10,10
iosonofabio,rominf,0.0,1,10,9
iosonofabio,ovz,1.0,1,10,7
iosonofabio,djrobust,0.667,1,10,6
iosonofabio,denadai2,1.0,1,10,6
iosonofabio,peacedefender,0.0,1,10,6
iosonofabio,WeatherGod,0.0,1,10,5
iosonofabio,DaveBackus,0.0,1,10,5
broessli,hammer,0.0,1,10,8
broessli,benoitpointet,0.75,2,10,8
broessli,SylvainCorlay,0.5,2,10,8
broessli,skycaptain,0.5,1,10,7
broessli,JnyJny,0.0,1,10,5
m3nu,ajamian,0.0,1,10,9
m3nu,khatriindu,0.5,1,10,8
m3nu,joschkazj,0.0,1,10,7
m3nu,pybokeh,0.5,1,10,5
m3nu,stancikcom,0.0,1,10,5
vadoverde,skycaptain,0.0,1,9,7
vadoverde,jhamman,0.5,1,9,6
vadoverde,arijun,0.0,1,9,6
ajamian,sebp,0.0,1,9,8
ajamian,m-novikov,1.0,1,9,8
ajamian,jiffyclub,1.0,1,9,6
ajamian,vincentdavis,0.0,1,9,6
ajamian,ispmarin,0.0,1,9,5
ajamian,therriault,0.0,2,9,5
ajamian,Zenadix,1.0,1,9,5
dmsul,anjsudh,1.0,1,9,9
dmsul,stevesimmons,0.0,1,9,9
dmsul,cgangwar11,0.0,1,9,8
dmsul,5hirish,1.0,1,9,8
dmsul,JonasAbernot,0.5,1,9,7
dmsul,billletson,0.0,1,9,7
dmsul,KristianHolsheimer,0.5,1,9,6
dmsul,jason-s,0.667,1,9,6
dmsul,vikram,0.0,2,9,6
dmsul,ibab,1.0,1,9,6
dmsul,ispmarin,0.5,1,9,5
dmsul,dylkot,0.0,1,9,5
mpschr,alexpetralia,1.0,1,9,8
mpschr,ovz,1.0,1,9,7
mpschr,gtnx,1.0,1,9,7
mpschr,littlegreenbean33,1.0,1,9,6
mpschr,matthagy,1.0,1,9,6
mpschr,groutr,0.0,1,9,6
mpschr,jbradt,0.0,1,9,6
mpschr,lvphj,0.5,1,9,5
mpschr,danio,0.0,1,9,5
mpschr,MikeTam1021,0.0,1,9,5
danieljl,dashesy,1.0,1,9,9
danieljl,sborgeson,0.333,2,9,5
scootty1,jangorecki,1.0,1,9,9
scootty1,Dobatymo,0.0,1,9,9
scootty1,louis-red,1.0,1,9,9
scootty1,kittoku,1.0,1,9,9
scootty1,bhavaniravi,0.0,1,9,9
scootty1,addisonlynch,0.25,1,9,9
scootty1,mhooreman,0.0,1,9,8
scootty1,kid3night,0.25,1,9,8
scootty1,michaelsilverstein,0.5,1,9,8
scootty1,vladserkoff,0.0,1,9,8
scootty1,fdroessler,0.0,1,9,7
scootty1,kpapdac,0.0,1,9,7
scootty1,JQGoh,1.0,1,9,6
scootty1,Alexander-Shukaev,0.25,1,9,6
scootty1,leezu,1.0,1,9,5
scootty1,fleimgruber,0.0,1,9,5
scootty1,ywpark1,0.5,1,9,5
ghl3,Dobatymo,1.0,1,9,9
ghl3,MaxNoe,1.0,1,9,8
ghl3,azuric,1.0,1,9,7
ghl3,BenDundee,1.0,1,9,7
ghl3,hensing,0.5,2,9,5
ghl3,lafrech,1.0,1,9,5
ghl3,fuglede,1.0,1,9,5
ghl3,buntwo,0.25,1,9,5
seanv507,merraksh,0.0,2,9,9
seanv507,araraonline,0.5,1,9,9
seanv507,belteshassar,0.333,1,9,8
seanv507,HannahFerch,0.5,1,9,8
seanv507,RobinFiveWords,0.0,1,9,7
seanv507,chrisrpatterson,0.5,1,9,7
seanv507,apnewberry,0.5,1,9,6
seanv507,henriqueribeiro,0.5,1,9,6
seanv507,labodyn,1.0,1,9,6
seanv507,dan-tee,0.5,1,9,5
seanv507,llawall,0.5,1,9,5
seanv507,Nikoleta-v3,0.5,1,9,5
seanv507,FlingeR,0.0,1,9,5
summerela,crepererum,1.0,1,9,9
summerela,MarckK,0.667,1,9,9
summerela,nickagian,0.667,1,9,8
summerela,insertinterestingnamehere,0.571,1,9,7
summerela,vmuriart,0.333,1,9,7
summerela,pekaalto,1.0,1,9,6
summerela,zyzhu2000,0.75,2,9,6
summerela,davidbrochart,1.0,1,9,6
summerela,Suor,1.0,1,9,5
summerela,hensing,1.0,1,9,5
summerela,WeatherGod,0.0,1,9,5
summerela,owlas,1.0,1,9,5
summerela,mikebarkas,1.0,1,9,5
summerela,scarabeusiv,0.333,1,9,5
esvhd,potash,0.333,1,9,8
esvhd,cgangwar11,0.0,1,9,8
esvhd,katastrofa999,0.0,1,9,7
esvhd,RolandRitt,0.5,1,9,7
esvhd,akulagrawal,0.5,1,9,7
esvhd,donnaaboise,1.0,1,9,6
esvhd,sweb,1.0,1,9,6
esvhd,MJuddBooth,0.5,1,9,5
esvhd,pajachiet,1.0,1,9,5
preddy5,lukovnikov,0.2,1,9,7
preddy5,Rockyyost,1.0,1,9,7
preddy5,erbian,0.5,1,9,7
preddy5,huguesv,1.0,1,9,6
preddy5,bpraggastis,1.0,1,9,6
preddy5,rhendric,1.0,2,9,6
preddy5,frexvahi,1.0,1,9,6
preddy5,sornars,0.0,1,9,5
preddy5,ldacey,0.0,1,9,5
preddy5,jesrael,1.0,1,9,5
preddy5,james-nichols,0.0,1,9,5
mchwalisz,jbschiratti,0.0,1,9,9
mchwalisz,keitakurita,0.0,1,9,9
mchwalisz,ocschwar,1.0,1,9,8
mchwalisz,mikedeltalima,0.6,1,9,6
mchwalisz,brmc,0.0,1,9,6
mchwalisz,jadolfbr,0.25,1,9,6
mchwalisz,teh,0.333,1,9,5
mchwalisz,atbd,1.0,1,9,5
mchwalisz,SimonBaron,0.333,1,9,5
xgdgsc,hudcap,1.0,1,9,9
xgdgsc,sebhahn,0.0,1,9,8
xgdgsc,lukovnikov,1.0,1,9,7
xgdgsc,Rockyyost,0.5,1,9,7
xgdgsc,janmedlock,0.4,1,9,7
xgdgsc,owlas,1.0,1,9,5
tdhock,kyleabeauchamp,1.0,1,9,9
tdhock,iblis17,0.167,2,9,8
tdhock,cfperez,0.0,1,9,8
tdhock,pag,0.0,1,9,8
tdhock,121onto,0.0,1,9,7
tdhock,eddie-dunn,1.0,1,9,6
tdhock,kynan,0.0,1,9,6
tdhock,ElDeveloper,1.0,1,9,5
tdhock,schwallie2,0.0,1,9,5
tdhock,ProfPh,1.0,1,9,5
kyleabeauchamp,ksindi,1.0,1,9,9
kyleabeauchamp,verhalenn,1.0,1,9,8
kyleabeauchamp,DavidEscott,0.0,1,9,6
kyleabeauchamp,ProfPh,1.0,1,9,5
kyleabeauchamp,csizsek,0.0,1,9,5
patricksurry,boombard,0.0,1,9,5
OmerJog,bhavaniravi,1.0,1,9,9
OmerJog,cgangwar11,0.5,2,9,8
OmerJog,drewmassey,1.0,1,9,7
OmerJog,PN12,0.25,2,9,7
OmerJog,mikkokotila,0.0,1,9,5
OmerJog,coderop2,1.0,1,9,5
ksindi,potash,0.667,1,9,8
ksindi,trvrm,0.667,1,9,7
ksindi,vgoklani,1.0,1,9,7
ksindi,matthewmav,0.75,1,9,6
ksindi,adneu,1.0,1,9,6
ksindi,leifwalsh,0.667,1,9,6
answerquest,louis-red,1.0,1,9,9
answerquest,HyunTruth,1.0,1,9,8
answerquest,birdsarah,1.0,1,9,7
answerquest,alzmcr,0.5,1,9,6
answerquest,paul-mannino,0.5,1,9,6
answerquest,msmarchena,0.333,1,9,6
answerquest,nprad,0.75,2,9,6
answerquest,kunalgosar,0.0,1,9,6
answerquest,karldw,0.5,1,9,6
answerquest,manish59,0.333,1,9,6
answerquest,rambo-yuanbo,0.5,1,9,5
answerquest,ludaavics,0.5,1,9,5
answerquest,fersarr,0.333,1,9,5
answerquest,sivakar12,0.333,1,9,5
answerquest,fuglede,1.0,1,9,5
answerquest,machenity,1.0,1,9,5
dhomeier,vonosmas,0.417,2,9,8
orbitfold,blounsbury-usbr,0.0,1,9,9
orbitfold,manuteleco,0.0,1,9,5
hsharrison,andreas-h,0.333,1,9,7
hsharrison,BenDundee,0.0,1,9,7
hsharrison,andrewkittredge,1.0,1,9,7
hsharrison,mcg1969,0.0,1,9,6
hsharrison,schodge,0.667,1,9,6
garfieldthecat,bkmrkr,0.0,1,9,7
garfieldthecat,joonro,0.0,1,9,6
garfieldthecat,michalsustr,0.0,1,9,6
garfieldthecat,gloryfromca,0.0,1,9,6
TurnaevEvgeny,ruoyu0088,0.0,1,9,7
TurnaevEvgeny,BastiaanBergman,0.0,1,9,7
TurnaevEvgeny,toniatop,0.667,1,9,7
