developer1,developer2,ncr_consistent_rate,co_issue_cnt,cmt_cnt1,cmt_cnt2
AngryBirdz,lovenemesis,1.0,0,7,5
AngryBirdz,Codes4Fun,0.8,0,7,5
AngryBirdz,LordSyke,0.8,0,7,5
AngryBirdz,mattathebest,0.6,0,7,5
AngryBirdz,rmoriz,0.8,0,7,5
AngryBirdz,PowaBanga,0.6,0,7,5
AngryBirdz,tysonliddell,1.0,0,7,5
AngryBirdz,Cilyena,1.0,0,7,5
AngryBirdz,Askmewho,1.0,0,7,5
AngryBirdz,Afijak,0.8,0,7,5
AngryBirdz,ibrokemypie,0.8,0,7,5
AngryBirdz,Wobling,0.8,0,7,5
AngryBirdz,exaker,0.8,0,7,5
AngryBirdz,iezed,0.4,0,7,5
AngryBirdz,JColstrom,1.0,0,7,5
AngryBirdz,MrRocket50,0.815,1,7,5
AngryBirdz,DeadlySurprise,0.8,0,7,5
AngryBirdz,bvandenbogaard,0.8,0,7,5
AngryBirdz,LunaticEdit,0.6,0,7,5
AngryBirdz,moviuro,0.8,0,7,5
Computerfreaked,ivicok,0.49,0,7,7
Computerfreaked,ozzyyzzo4096,0.469,0,7,7
Computerfreaked,Rowan94,0.51,0,7,7
Computerfreaked,mylemans,0.333,0,7,6
Computerfreaked,psydev,0.429,0,7,6
Computerfreaked,Szunti,0.524,0,7,6
Computerfreaked,PiDelport,0.452,0,7,6
Computerfreaked,Narg6,0.214,0,7,6
Computerfreaked,rautamiekka,0.524,0,7,6
Computerfreaked,ChristianDK,0.452,0,7,6
Computerfreaked,docholiday,0.333,0,7,6
Computerfreaked,Walkman100,0.405,0,7,6
Computerfreaked,Sora012,0.405,0,7,6
Computerfreaked,svein83,0.405,0,7,6
Computerfreaked,Omnomon,0.476,0,7,6
Computerfreaked,salsero,0.524,0,7,6
Computerfreaked,roundowl,0.524,0,7,6
Computerfreaked,CanOPringles,0.571,0,7,6
Computerfreaked,RRPRIME,0.405,0,7,6
Computerfreaked,Inq8,0.405,0,7,6
Computerfreaked,Beep6581,0.5,0,7,6
Computerfreaked,marataziat,0.524,0,7,6
Computerfreaked,JohnnyXP64,0.293,1,7,6
Computerfreaked,SilverlineDev,0.571,0,7,6
Computerfreaked,TGHoly,0.357,0,7,6
Computerfreaked,fastslack,0.5,0,7,6
Computerfreaked,RichSuther,0.333,0,7,6
Computerfreaked,akoeplinger,0.571,0,7,6
Computerfreaked,Boxhead78,0.405,0,7,6
Computerfreaked,Herve-M,0.524,0,7,6
Computerfreaked,Aneyrin,0.4,0,7,5
Computerfreaked,hacklex,0.514,0,7,5
Computerfreaked,XenGi,0.371,0,7,5
Computerfreaked,lovenemesis,0.571,0,7,5
Computerfreaked,Codes4Fun,0.514,0,7,5
Computerfreaked,LordSyke,0.486,0,7,5
Computerfreaked,mattathebest,0.4,0,7,5
Computerfreaked,rmoriz,0.486,0,7,5
Computerfreaked,PowaBanga,0.4,0,7,5
Computerfreaked,tysonliddell,0.571,0,7,5
Computerfreaked,Cilyena,0.571,0,7,5
Computerfreaked,Askmewho,0.571,0,7,5
Computerfreaked,Afijak,0.486,0,7,5
Computerfreaked,ibrokemypie,0.514,0,7,5
Computerfreaked,Wobling,0.514,0,7,5
Computerfreaked,exaker,0.514,0,7,5
Computerfreaked,iezed,0.343,0,7,5
Computerfreaked,JColstrom,0.571,0,7,5
Computerfreaked,MrRocket50,0.486,0,7,5
Computerfreaked,DeadlySurprise,0.514,0,7,5
Computerfreaked,bvandenbogaard,0.486,0,7,5
Computerfreaked,LunaticEdit,0.429,0,7,5
Computerfreaked,moviuro,0.486,0,7,5
ivicok,ozzyyzzo4096,0.551,0,7,7
ivicok,Rowan94,0.612,0,7,7
ivicok,mylemans,0.333,0,7,6
ivicok,psydev,0.476,0,7,6
ivicok,Szunti,0.643,0,7,6
ivicok,PiDelport,0.524,0,7,6
ivicok,Narg6,0.143,0,7,6
ivicok,rautamiekka,0.643,0,7,6
ivicok,ChristianDK,0.524,0,7,6
ivicok,docholiday,0.333,0,7,6
ivicok,Walkman100,0.452,0,7,6
ivicok,Sora012,0.452,0,7,6
ivicok,svein83,0.452,0,7,6
ivicok,Omnomon,0.571,0,7,6
ivicok,salsero,0.643,0,7,6
ivicok,roundowl,0.643,0,7,6
ivicok,CanOPringles,0.714,0,7,6
ivicok,RRPRIME,0.452,0,7,6
ivicok,Inq8,0.452,0,7,6
ivicok,Beep6581,0.595,0,7,6
ivicok,marataziat,0.643,0,7,6
ivicok,JohnnyXP64,0.31,0,7,6
ivicok,SilverlineDev,0.714,0,7,6
ivicok,TGHoly,0.357,0,7,6
ivicok,fastslack,0.595,0,7,6
ivicok,RichSuther,0.333,0,7,6
ivicok,akoeplinger,0.714,0,7,6
ivicok,Boxhead78,0.452,0,7,6
ivicok,Herve-M,0.643,0,7,6
ivicok,Aneyrin,0.429,0,7,5
ivicok,hacklex,0.629,0,7,5
ivicok,XenGi,0.4,0,7,5
ivicok,lovenemesis,0.714,0,7,5
ivicok,Codes4Fun,0.629,0,7,5
ivicok,LordSyke,0.571,0,7,5
ivicok,mattathebest,0.429,0,7,5
ivicok,rmoriz,0.571,0,7,5
ivicok,PowaBanga,0.429,0,7,5
ivicok,tysonliddell,0.714,0,7,5
ivicok,Cilyena,0.714,0,7,5
ivicok,Askmewho,0.714,0,7,5
ivicok,Afijak,0.571,0,7,5
ivicok,ibrokemypie,0.629,0,7,5
ivicok,Wobling,0.629,0,7,5
ivicok,exaker,0.629,0,7,5
ivicok,iezed,0.343,0,7,5
ivicok,JColstrom,0.714,0,7,5
ivicok,MrRocket50,0.571,0,7,5
ivicok,DeadlySurprise,0.629,0,7,5
ivicok,bvandenbogaard,0.571,0,7,5
ivicok,LunaticEdit,0.486,0,7,5
ivicok,moviuro,0.571,0,7,5
ozzyyzzo4096,Rowan94,0.633,0,7,7
ozzyyzzo4096,mylemans,0.333,0,7,6
ozzyyzzo4096,psydev,0.524,0,7,6
ozzyyzzo4096,Szunti,0.619,0,7,6
ozzyyzzo4096,PiDelport,0.524,0,7,6
ozzyyzzo4096,Narg6,0.143,0,7,6
ozzyyzzo4096,rautamiekka,0.619,0,7,6
ozzyyzzo4096,ChristianDK,0.524,0,7,6
ozzyyzzo4096,docholiday,0.333,0,7,6
ozzyyzzo4096,Walkman100,0.429,0,7,6
ozzyyzzo4096,Sora012,0.429,0,7,6
ozzyyzzo4096,svein83,0.429,0,7,6
ozzyyzzo4096,Omnomon,0.524,0,7,6
ozzyyzzo4096,salsero,0.622,1,7,6
ozzyyzzo4096,roundowl,0.619,0,7,6
ozzyyzzo4096,CanOPringles,0.714,0,7,6
ozzyyzzo4096,RRPRIME,0.429,0,7,6
ozzyyzzo4096,Inq8,0.429,0,7,6
ozzyyzzo4096,Beep6581,0.619,0,7,6
ozzyyzzo4096,marataziat,0.619,0,7,6
ozzyyzzo4096,JohnnyXP64,0.238,0,7,6
ozzyyzzo4096,SilverlineDev,0.714,0,7,6
ozzyyzzo4096,TGHoly,0.429,0,7,6
ozzyyzzo4096,fastslack,0.619,0,7,6
ozzyyzzo4096,RichSuther,0.333,0,7,6
ozzyyzzo4096,akoeplinger,0.714,0,7,6
ozzyyzzo4096,Boxhead78,0.429,0,7,6
ozzyyzzo4096,Herve-M,0.619,0,7,6
ozzyyzzo4096,Aneyrin,0.486,0,7,5
ozzyyzzo4096,hacklex,0.6,0,7,5
ozzyyzzo4096,XenGi,0.371,0,7,5
ozzyyzzo4096,lovenemesis,0.714,0,7,5
ozzyyzzo4096,Codes4Fun,0.6,0,7,5
ozzyyzzo4096,LordSyke,0.6,0,7,5
ozzyyzzo4096,mattathebest,0.486,0,7,5
ozzyyzzo4096,rmoriz,0.6,0,7,5
ozzyyzzo4096,PowaBanga,0.486,0,7,5
ozzyyzzo4096,tysonliddell,0.714,0,7,5
ozzyyzzo4096,Cilyena,0.714,0,7,5
ozzyyzzo4096,Askmewho,0.714,0,7,5
ozzyyzzo4096,Afijak,0.6,0,7,5
ozzyyzzo4096,ibrokemypie,0.6,0,7,5
ozzyyzzo4096,Wobling,0.6,0,7,5
ozzyyzzo4096,exaker,0.6,0,7,5
ozzyyzzo4096,iezed,0.371,0,7,5
ozzyyzzo4096,JColstrom,0.714,0,7,5
ozzyyzzo4096,MrRocket50,0.6,0,7,5
ozzyyzzo4096,DeadlySurprise,0.6,0,7,5
ozzyyzzo4096,bvandenbogaard,0.6,0,7,5
ozzyyzzo4096,LunaticEdit,0.486,0,7,5
ozzyyzzo4096,moviuro,0.6,0,7,5
Rowan94,mylemans,0.333,0,7,6
Rowan94,psydev,0.619,0,7,6
Rowan94,Szunti,0.714,0,7,6
Rowan94,PiDelport,0.595,0,7,6
Rowan94,Narg6,0.071,0,7,6
Rowan94,rautamiekka,0.714,0,7,6
Rowan94,ChristianDK,0.595,0,7,6
Rowan94,docholiday,0.333,0,7,6
Rowan94,Walkman100,0.452,0,7,6
Rowan94,Sora012,0.452,0,7,6
Rowan94,svein83,0.452,0,7,6
Rowan94,Omnomon,0.571,0,7,6
Rowan94,salsero,0.714,0,7,6
Rowan94,roundowl,0.714,0,7,6
Rowan94,CanOPringles,0.857,0,7,6
Rowan94,RRPRIME,0.452,0,7,6
Rowan94,Inq8,0.452,0,7,6
Rowan94,Beep6581,0.738,0,7,6
Rowan94,marataziat,0.714,0,7,6
Rowan94,JohnnyXP64,0.167,0,7,6
Rowan94,SilverlineDev,0.857,0,7,6
Rowan94,TGHoly,0.5,0,7,6
Rowan94,fastslack,0.738,0,7,6
Rowan94,RichSuther,0.333,0,7,6
Rowan94,akoeplinger,0.857,0,7,6
Rowan94,Boxhead78,0.475,1,7,6
Rowan94,Herve-M,0.714,0,7,6
Rowan94,Aneyrin,0.571,0,7,5
Rowan94,hacklex,0.686,0,7,5
Rowan94,XenGi,0.371,0,7,5
Rowan94,lovenemesis,0.857,0,7,5
Rowan94,Codes4Fun,0.686,0,7,5
Rowan94,LordSyke,0.714,0,7,5
Rowan94,mattathebest,0.571,0,7,5
Rowan94,rmoriz,0.714,0,7,5
Rowan94,PowaBanga,0.571,0,7,5
Rowan94,tysonliddell,0.857,0,7,5
Rowan94,Cilyena,0.857,0,7,5
Rowan94,Askmewho,0.857,0,7,5
Rowan94,Afijak,0.714,0,7,5
Rowan94,ibrokemypie,0.686,0,7,5
Rowan94,Wobling,0.686,0,7,5
Rowan94,exaker,0.686,0,7,5
Rowan94,iezed,0.4,0,7,5
Rowan94,JColstrom,0.857,0,7,5
Rowan94,MrRocket50,0.714,0,7,5
Rowan94,DeadlySurprise,0.686,0,7,5
Rowan94,bvandenbogaard,0.714,0,7,5
Rowan94,LunaticEdit,0.543,0,7,5
Rowan94,moviuro,0.714,0,7,5
mylemans,psydev,0.333,0,6,6
mylemans,Szunti,0.333,0,6,6
mylemans,PiDelport,0.333,0,6,6
mylemans,Narg6,0.333,0,6,6
mylemans,rautamiekka,0.333,0,6,6
mylemans,ChristianDK,0.333,0,6,6
mylemans,docholiday,0.333,0,6,6
mylemans,Walkman100,0.333,0,6,6
mylemans,Sora012,0.333,0,6,6
mylemans,svein83,0.333,0,6,6
mylemans,Omnomon,0.333,0,6,6
mylemans,salsero,0.333,0,6,6
mylemans,roundowl,0.333,0,6,6
mylemans,CanOPringles,0.333,0,6,6
mylemans,RRPRIME,0.333,0,6,6
mylemans,Inq8,0.333,0,6,6
mylemans,Beep6581,0.353,1,6,6
mylemans,marataziat,0.333,0,6,6
mylemans,JohnnyXP64,0.333,0,6,6
mylemans,SilverlineDev,0.333,0,6,6
mylemans,TGHoly,0.333,0,6,6
mylemans,fastslack,0.333,0,6,6
mylemans,RichSuther,0.333,0,6,6
mylemans,akoeplinger,0.333,0,6,6
mylemans,Boxhead78,0.333,0,6,6
mylemans,Herve-M,0.333,0,6,6
mylemans,Aneyrin,0.333,0,6,5
mylemans,hacklex,0.333,0,6,5
mylemans,XenGi,0.333,0,6,5
mylemans,lovenemesis,0.333,0,6,5
mylemans,Codes4Fun,0.333,0,6,5
mylemans,LordSyke,0.333,0,6,5
mylemans,mattathebest,0.333,0,6,5
mylemans,rmoriz,0.333,0,6,5
mylemans,PowaBanga,0.333,0,6,5
mylemans,tysonliddell,0.333,0,6,5
mylemans,Cilyena,0.333,0,6,5
mylemans,Askmewho,0.333,0,6,5
mylemans,Afijak,0.333,0,6,5
mylemans,ibrokemypie,0.333,0,6,5
mylemans,Wobling,0.333,0,6,5
mylemans,exaker,0.333,0,6,5
mylemans,iezed,0.333,0,6,5
mylemans,JColstrom,0.333,0,6,5
mylemans,MrRocket50,0.333,0,6,5
mylemans,DeadlySurprise,0.333,0,6,5
mylemans,bvandenbogaard,0.333,0,6,5
mylemans,LunaticEdit,0.333,0,6,5
mylemans,moviuro,0.333,0,6,5
psydev,Szunti,0.556,0,6,6
psydev,PiDelport,0.5,0,6,6
psydev,Narg6,0.171,1,6,6
psydev,rautamiekka,0.556,0,6,6
psydev,ChristianDK,0.5,0,6,6
psydev,docholiday,0.333,0,6,6
psydev,Walkman100,0.389,0,6,6
psydev,Sora012,0.389,0,6,6
psydev,svein83,0.389,0,6,6
psydev,Omnomon,0.444,0,6,6
psydev,salsero,0.556,0,6,6
psydev,roundowl,0.556,0,6,6
psydev,CanOPringles,0.667,0,6,6
psydev,RRPRIME,0.389,0,6,6
psydev,Inq8,0.389,0,6,6
psydev,Beep6581,0.611,0,6,6
psydev,marataziat,0.556,0,6,6
psydev,JohnnyXP64,0.167,0,6,6
psydev,SilverlineDev,0.667,0,6,6
psydev,TGHoly,0.5,0,6,6
psydev,fastslack,0.611,0,6,6
psydev,RichSuther,0.333,0,6,6
psydev,akoeplinger,0.667,0,6,6
psydev,Boxhead78,0.389,0,6,6
psydev,Herve-M,0.556,0,6,6
psydev,Aneyrin,0.533,0,6,5
psydev,hacklex,0.533,0,6,5
psydev,XenGi,0.333,0,6,5
psydev,lovenemesis,0.667,0,6,5
psydev,Codes4Fun,0.533,0,6,5
psydev,LordSyke,0.6,0,6,5
psydev,mattathebest,0.533,0,6,5
psydev,rmoriz,0.6,0,6,5
psydev,PowaBanga,0.533,0,6,5
psydev,tysonliddell,0.667,0,6,5
psydev,Cilyena,0.667,0,6,5
psydev,Askmewho,0.667,0,6,5
psydev,Afijak,0.6,0,6,5
psydev,ibrokemypie,0.533,0,6,5
psydev,Wobling,0.533,0,6,5
psydev,exaker,0.533,0,6,5
psydev,iezed,0.4,0,6,5
psydev,JColstrom,0.667,0,6,5
psydev,MrRocket50,0.6,0,6,5
psydev,DeadlySurprise,0.533,0,6,5
psydev,bvandenbogaard,0.6,0,6,5
psydev,LunaticEdit,0.467,0,6,5
psydev,moviuro,0.6,0,6,5
Szunti,PiDelport,0.583,0,6,6
Szunti,Narg6,0.083,0,6,6
Szunti,rautamiekka,0.722,0,6,6
Szunti,ChristianDK,0.571,1,6,6
Szunti,docholiday,0.333,0,6,6
Szunti,Walkman100,0.472,0,6,6
Szunti,Sora012,0.472,0,6,6
Szunti,svein83,0.472,0,6,6
Szunti,Omnomon,0.611,0,6,6
Szunti,salsero,0.722,0,6,6
Szunti,roundowl,0.722,0,6,6
Szunti,CanOPringles,0.833,0,6,6
Szunti,RRPRIME,0.472,0,6,6
Szunti,Inq8,0.472,0,6,6
Szunti,Beep6581,0.694,0,6,6
Szunti,marataziat,0.722,0,6,6
Szunti,JohnnyXP64,0.25,0,6,6
Szunti,SilverlineDev,0.833,0,6,6
Szunti,TGHoly,0.417,0,6,6
Szunti,fastslack,0.694,0,6,6
Szunti,RichSuther,0.333,0,6,6
Szunti,akoeplinger,0.833,0,6,6
Szunti,Boxhead78,0.472,0,6,6
Szunti,Herve-M,0.722,0,6,6
Szunti,Aneyrin,0.5,0,6,5
Szunti,hacklex,0.7,0,6,5
Szunti,XenGi,0.4,0,6,5
Szunti,lovenemesis,0.833,0,6,5
Szunti,Codes4Fun,0.7,0,6,5
Szunti,LordSyke,0.667,0,6,5
Szunti,mattathebest,0.5,0,6,5
Szunti,rmoriz,0.667,0,6,5
Szunti,PowaBanga,0.5,0,6,5
Szunti,tysonliddell,0.833,0,6,5
Szunti,Cilyena,0.833,0,6,5
Szunti,Askmewho,0.833,0,6,5
Szunti,Afijak,0.667,0,6,5
Szunti,ibrokemypie,0.7,0,6,5
Szunti,Wobling,0.7,0,6,5
Szunti,exaker,0.7,0,6,5
Szunti,iezed,0.367,0,6,5
Szunti,JColstrom,0.833,0,6,5
Szunti,MrRocket50,0.667,0,6,5
Szunti,DeadlySurprise,0.7,0,6,5
Szunti,bvandenbogaard,0.667,0,6,5
Szunti,LunaticEdit,0.533,0,6,5
Szunti,moviuro,0.667,0,6,5
PiDelport,Narg6,0.167,0,6,6
PiDelport,rautamiekka,0.583,0,6,6
PiDelport,ChristianDK,0.5,0,6,6
PiDelport,docholiday,0.333,0,6,6
PiDelport,Walkman100,0.417,0,6,6
PiDelport,Sora012,0.417,0,6,6
PiDelport,svein83,0.417,0,6,6
PiDelport,Omnomon,0.5,0,6,6
PiDelport,salsero,0.583,0,6,6
PiDelport,roundowl,0.583,0,6,6
PiDelport,CanOPringles,0.667,0,6,6
PiDelport,RRPRIME,0.417,0,6,6
PiDelport,Inq8,0.417,0,6,6
PiDelport,Beep6581,0.583,0,6,6
PiDelport,marataziat,0.583,0,6,6
PiDelport,JohnnyXP64,0.25,0,6,6
PiDelport,SilverlineDev,0.667,0,6,6
PiDelport,TGHoly,0.417,0,6,6
PiDelport,fastslack,0.583,0,6,6
PiDelport,RichSuther,0.333,0,6,6
PiDelport,akoeplinger,0.667,0,6,6
PiDelport,Boxhead78,0.417,0,6,6
PiDelport,Herve-M,0.583,0,6,6
PiDelport,Aneyrin,0.467,0,6,5
PiDelport,hacklex,0.567,0,6,5
PiDelport,XenGi,0.367,0,6,5
PiDelport,lovenemesis,0.667,1,6,5
PiDelport,Codes4Fun,0.567,0,6,5
PiDelport,LordSyke,0.567,0,6,5
PiDelport,mattathebest,0.467,0,6,5
PiDelport,rmoriz,0.567,0,6,5
PiDelport,PowaBanga,0.467,0,6,5
PiDelport,tysonliddell,0.667,0,6,5
PiDelport,Cilyena,0.667,0,6,5
PiDelport,Askmewho,0.667,0,6,5
PiDelport,Afijak,0.567,0,6,5
PiDelport,ibrokemypie,0.567,0,6,5
PiDelport,Wobling,0.567,0,6,5
PiDelport,exaker,0.567,0,6,5
PiDelport,iezed,0.367,0,6,5
PiDelport,JColstrom,0.667,0,6,5
PiDelport,MrRocket50,0.567,0,6,5
PiDelport,DeadlySurprise,0.567,0,6,5
PiDelport,bvandenbogaard,0.567,0,6,5
PiDelport,LunaticEdit,0.467,0,6,5
PiDelport,moviuro,0.567,0,6,5
Narg6,rautamiekka,0.083,0,6,6
Narg6,ChristianDK,0.167,0,6,6
Narg6,docholiday,0.333,0,6,6
Narg6,Walkman100,0.25,0,6,6
Narg6,Sora012,0.25,0,6,6
Narg6,svein83,0.25,0,6,6
Narg6,Omnomon,0.167,0,6,6
Narg6,salsero,0.083,0,6,6
Narg6,roundowl,0.083,0,6,6
Narg6,CanOPringles,0.0,0,6,6
Narg6,RRPRIME,0.25,0,6,6
Narg6,Inq8,0.25,0,6,6
Narg6,Beep6581,0.083,0,6,6
Narg6,marataziat,0.083,0,6,6
Narg6,JohnnyXP64,0.417,0,6,6
Narg6,SilverlineDev,0.0,0,6,6
Narg6,TGHoly,0.25,0,6,6
Narg6,fastslack,0.083,0,6,6
Narg6,RichSuther,0.333,0,6,6
Narg6,akoeplinger,0.0,0,6,6
Narg6,Boxhead78,0.25,0,6,6
Narg6,Herve-M,0.083,0,6,6
Narg6,Aneyrin,0.2,0,6,5
Narg6,hacklex,0.1,0,6,5
Narg6,XenGi,0.3,0,6,5
Narg6,lovenemesis,0.0,0,6,5
Narg6,Codes4Fun,0.1,0,6,5
Narg6,LordSyke,0.103,1,6,5
Narg6,mattathebest,0.2,0,6,5
Narg6,rmoriz,0.1,0,6,5
Narg6,PowaBanga,0.2,0,6,5
Narg6,tysonliddell,0.0,0,6,5
Narg6,Cilyena,0.0,0,6,5
Narg6,Askmewho,0.0,0,6,5
Narg6,Afijak,0.1,0,6,5
Narg6,ibrokemypie,0.1,0,6,5
Narg6,Wobling,0.1,0,6,5
Narg6,exaker,0.1,0,6,5
Narg6,iezed,0.3,0,6,5
Narg6,JColstrom,0.0,0,6,5
Narg6,MrRocket50,0.1,0,6,5
Narg6,DeadlySurprise,0.1,0,6,5
Narg6,bvandenbogaard,0.1,0,6,5
Narg6,LunaticEdit,0.2,0,6,5
Narg6,moviuro,0.1,0,6,5
rautamiekka,ChristianDK,0.583,0,6,6
rautamiekka,docholiday,0.333,0,6,6
rautamiekka,Walkman100,0.472,0,6,6
rautamiekka,Sora012,0.472,0,6,6
rautamiekka,svein83,0.472,0,6,6
rautamiekka,Omnomon,0.611,0,6,6
rautamiekka,salsero,0.722,0,6,6
rautamiekka,roundowl,0.722,0,6,6
rautamiekka,CanOPringles,0.833,0,6,6
rautamiekka,RRPRIME,0.472,0,6,6
rautamiekka,Inq8,0.472,0,6,6
rautamiekka,Beep6581,0.694,0,6,6
rautamiekka,marataziat,0.714,1,6,6
rautamiekka,JohnnyXP64,0.25,0,6,6
rautamiekka,SilverlineDev,0.833,0,6,6
rautamiekka,TGHoly,0.417,0,6,6
rautamiekka,fastslack,0.694,0,6,6
rautamiekka,RichSuther,0.333,0,6,6
rautamiekka,akoeplinger,0.833,0,6,6
rautamiekka,Boxhead78,0.472,0,6,6
rautamiekka,Herve-M,0.722,0,6,6
rautamiekka,Aneyrin,0.5,0,6,5
rautamiekka,hacklex,0.7,0,6,5
rautamiekka,XenGi,0.4,0,6,5
rautamiekka,lovenemesis,0.833,0,6,5
rautamiekka,Codes4Fun,0.7,0,6,5
rautamiekka,LordSyke,0.667,0,6,5
rautamiekka,mattathebest,0.5,0,6,5
rautamiekka,rmoriz,0.667,0,6,5
rautamiekka,PowaBanga,0.5,0,6,5
rautamiekka,tysonliddell,0.833,0,6,5
rautamiekka,Cilyena,0.833,0,6,5
rautamiekka,Askmewho,0.833,0,6,5
rautamiekka,Afijak,0.667,0,6,5
rautamiekka,ibrokemypie,0.7,0,6,5
rautamiekka,Wobling,0.7,0,6,5
rautamiekka,exaker,0.7,0,6,5
rautamiekka,iezed,0.367,0,6,5
rautamiekka,JColstrom,0.833,0,6,5
rautamiekka,MrRocket50,0.667,0,6,5
rautamiekka,DeadlySurprise,0.7,0,6,5
rautamiekka,bvandenbogaard,0.667,0,6,5
rautamiekka,LunaticEdit,0.533,0,6,5
rautamiekka,moviuro,0.667,0,6,5
ChristianDK,docholiday,0.333,0,6,6
ChristianDK,Walkman100,0.417,0,6,6
ChristianDK,Sora012,0.417,0,6,6
ChristianDK,svein83,0.417,0,6,6
ChristianDK,Omnomon,0.5,0,6,6
ChristianDK,salsero,0.583,0,6,6
ChristianDK,roundowl,0.583,0,6,6
ChristianDK,CanOPringles,0.667,0,6,6
ChristianDK,RRPRIME,0.417,0,6,6
ChristianDK,Inq8,0.417,0,6,6
ChristianDK,Beep6581,0.583,0,6,6
ChristianDK,marataziat,0.583,0,6,6
ChristianDK,JohnnyXP64,0.25,0,6,6
ChristianDK,SilverlineDev,0.667,0,6,6
ChristianDK,TGHoly,0.417,0,6,6
ChristianDK,fastslack,0.583,0,6,6
ChristianDK,RichSuther,0.333,0,6,6
ChristianDK,akoeplinger,0.667,0,6,6
ChristianDK,Boxhead78,0.417,0,6,6
ChristianDK,Herve-M,0.583,0,6,6
ChristianDK,Aneyrin,0.467,0,6,5
ChristianDK,hacklex,0.567,0,6,5
ChristianDK,XenGi,0.367,0,6,5
ChristianDK,lovenemesis,0.667,0,6,5
ChristianDK,Codes4Fun,0.567,0,6,5
ChristianDK,LordSyke,0.567,0,6,5
ChristianDK,mattathebest,0.467,0,6,5
ChristianDK,rmoriz,0.567,0,6,5
ChristianDK,PowaBanga,0.467,0,6,5
ChristianDK,tysonliddell,0.667,0,6,5
ChristianDK,Cilyena,0.667,0,6,5
ChristianDK,Askmewho,0.667,0,6,5
ChristianDK,Afijak,0.567,0,6,5
ChristianDK,ibrokemypie,0.567,0,6,5
ChristianDK,Wobling,0.567,0,6,5
ChristianDK,exaker,0.567,0,6,5
ChristianDK,iezed,0.367,0,6,5
ChristianDK,JColstrom,0.667,0,6,5
ChristianDK,MrRocket50,0.567,0,6,5
ChristianDK,DeadlySurprise,0.567,0,6,5
ChristianDK,bvandenbogaard,0.567,0,6,5
ChristianDK,LunaticEdit,0.467,0,6,5
ChristianDK,moviuro,0.567,0,6,5
docholiday,Walkman100,0.333,0,6,6
docholiday,Sora012,0.333,0,6,6
docholiday,svein83,0.333,0,6,6
docholiday,Omnomon,0.333,0,6,6
docholiday,salsero,0.333,0,6,6
docholiday,roundowl,0.333,0,6,6
docholiday,CanOPringles,0.324,2,6,6
docholiday,RRPRIME,0.333,0,6,6
docholiday,Inq8,0.333,0,6,6
docholiday,Beep6581,0.333,0,6,6
docholiday,marataziat,0.333,0,6,6
docholiday,JohnnyXP64,0.333,0,6,6
docholiday,SilverlineDev,0.333,0,6,6
docholiday,TGHoly,0.333,0,6,6
docholiday,fastslack,0.333,0,6,6
docholiday,RichSuther,0.333,0,6,6
docholiday,akoeplinger,0.333,0,6,6
docholiday,Boxhead78,0.333,0,6,6
docholiday,Herve-M,0.333,0,6,6
docholiday,Aneyrin,0.333,0,6,5
docholiday,hacklex,0.333,0,6,5
docholiday,XenGi,0.333,0,6,5
docholiday,lovenemesis,0.333,0,6,5
docholiday,Codes4Fun,0.333,0,6,5
docholiday,LordSyke,0.333,0,6,5
docholiday,mattathebest,0.333,0,6,5
docholiday,rmoriz,0.333,0,6,5
docholiday,PowaBanga,0.333,0,6,5
docholiday,tysonliddell,0.333,0,6,5
docholiday,Cilyena,0.333,0,6,5
docholiday,Askmewho,0.333,0,6,5
docholiday,Afijak,0.333,0,6,5
docholiday,ibrokemypie,0.333,0,6,5
docholiday,Wobling,0.333,0,6,5
docholiday,exaker,0.333,0,6,5
docholiday,iezed,0.333,0,6,5
docholiday,JColstrom,0.333,0,6,5
docholiday,MrRocket50,0.333,0,6,5
docholiday,DeadlySurprise,0.333,0,6,5
docholiday,bvandenbogaard,0.333,0,6,5
docholiday,LunaticEdit,0.333,0,6,5
docholiday,moviuro,0.333,0,6,5
Walkman100,Sora012,0.389,0,6,6
Walkman100,svein83,0.389,0,6,6
Walkman100,Omnomon,0.444,0,6,6
Walkman100,salsero,0.472,0,6,6
Walkman100,roundowl,0.472,0,6,6
Walkman100,CanOPringles,0.5,0,6,6
Walkman100,RRPRIME,0.389,0,6,6
Walkman100,Inq8,0.389,0,6,6
Walkman100,Beep6581,0.444,0,6,6
Walkman100,marataziat,0.472,0,6,6
Walkman100,JohnnyXP64,0.333,0,6,6
Walkman100,SilverlineDev,0.5,0,6,6
Walkman100,TGHoly,0.333,0,6,6
Walkman100,fastslack,0.444,0,6,6
Walkman100,RichSuther,0.333,0,6,6
Walkman100,akoeplinger,0.5,0,6,6
Walkman100,Boxhead78,0.389,0,6,6
Walkman100,Herve-M,0.472,0,6,6
Walkman100,Aneyrin,0.367,0,6,5
Walkman100,hacklex,0.467,0,6,5
Walkman100,XenGi,0.367,0,6,5
Walkman100,lovenemesis,0.5,0,6,5
Walkman100,Codes4Fun,0.467,0,6,5
Walkman100,LordSyke,0.433,0,6,5
Walkman100,mattathebest,0.367,0,6,5
Walkman100,rmoriz,0.433,0,6,5
Walkman100,PowaBanga,0.367,0,6,5
Walkman100,tysonliddell,0.5,0,6,5
Walkman100,Cilyena,0.5,0,6,5
Walkman100,Askmewho,0.5,0,6,5
Walkman100,Afijak,0.433,0,6,5
Walkman100,ibrokemypie,0.467,0,6,5
