developer1,developer2,ncr_consistent_rate,co_issue_cnt,cmt_cnt1,cmt_cnt2
pontiffpublishing,LuYaojing,0.0,0,7,5
pontiffpublishing,dimecho,0.0,0,7,5
pontiffpublishing,beiller,0.0,0,7,5
pontiffpublishing,njam,0.0,0,7,5
pontiffpublishing,StarPlugins,0.0,0,7,5
pontiffpublishing,kkananen,0.0,0,7,5
pontiffpublishing,blahmonkey,0.0,0,7,5
pontiffpublishing,astrolabio,0.0,0,7,5
pontiffpublishing,maurrubio,0.0,0,7,5
pontiffpublishing,ztxxxx0000,0.0,0,7,5
neeh,schubboy,0.0,0,7,7
neeh,sjvs,0.0,0,7,7
neeh,liyuanqiu,0.0,0,7,7
neeh,vidartf,0.0,0,7,7
neeh,deokhae,0.0,0,7,7
neeh,silvainSayduck,0.0,0,7,7
neeh,immiao,0.0,0,7,7
neeh,ferrolho,0.0,0,7,7
neeh,trymoremore,0.0,0,7,7
neeh,jeum,0.0,0,7,7
neeh,usefulthink,0.0,0,7,7
neeh,sneha-belkhale,0.0,0,7,7
neeh,alinhulea,0.0,0,7,7
neeh,jayPare,0.0,0,7,7
neeh,rck1,0.0,0,7,7
neeh,kasios,0.0,0,7,7
neeh,WJsjtu,0.0,0,7,7
neeh,p5aholic,0.0,0,7,7
neeh,peppsac,0.0,0,7,7
neeh,CGerAJ,0.0,0,7,7
neeh,paulbrzeski,0.0,0,7,7
neeh,mbredif,0.0,0,7,7
neeh,geekance,0.0,0,7,7
neeh,Korijn,0.0,0,7,7
neeh,mikemeerschaert,0.0,0,7,7
neeh,stla,0.0,0,7,7
neeh,Evertvdw,0.0,0,7,7
neeh,wellcaffeinated,0.0,0,7,7
neeh,kapilreddy,0.0,0,7,7
neeh,EskelCz,0.0,0,7,7
neeh,remoe,0.0,0,7,7
neeh,GuyGood,0.0,0,7,7
neeh,antont,0.0,0,7,7
neeh,tonnot,0.0,0,7,7
neeh,killroy42,0.0,0,7,7
neeh,morris,0.0,0,7,7
neeh,erich666,0.0,0,7,7
neeh,ralfnap,0.0,0,7,7
neeh,tormozok,0.0,0,7,7
neeh,kylegmaxwell,0.0,0,7,7
neeh,karimbeyrouti,0.0,0,7,7
neeh,MarcoSulla,0.0,0,7,7
neeh,RamotionRussell,0.0,0,7,7
neeh,brunoimbrizi,0.0,0,7,6
neeh,Glinkis,0.0,0,7,6
neeh,netrocc,0.0,0,7,6
neeh,cg-cnu,0.0,0,7,6
neeh,waitingcheung,0.0,0,7,6
neeh,landonsilla,0.0,0,7,6
neeh,kareldonk,0.0,0,7,6
neeh,tledoux,0.0,0,7,6
neeh,ByDenis,0.0,0,7,6
neeh,j3zusla,0.0,0,7,6
neeh,cliffhall,0.0,0,7,6
neeh,zerohun,0.0,0,7,6
neeh,gigablox,0.0,0,7,6
neeh,jonTrent,0.0,0,7,6
neeh,Sergej-Popov,0.0,0,7,6
neeh,msimpson,0.0,0,7,6
neeh,challakoushik,0.0,0,7,6
neeh,netpro2k,0.0,0,7,6
neeh,Claod44,0.0,0,7,6
neeh,agackakan,0.0,0,7,6
neeh,TimvanScherpenzeel,0.0,0,7,6
neeh,Busata,0.0,0,7,6
neeh,aurelienwipon,0.0,0,7,6
neeh,cvan,0.0,0,7,6
neeh,ikeough,0.0,0,7,6
neeh,yaoyao-cn,0.0,0,7,6
neeh,FMS-Cat,0.0,0,7,6
neeh,gogoend,0.0,0,7,6
neeh,maru0301,0.0,0,7,6
neeh,Artyom17,0.0,0,7,6
neeh,shengchiliu,0.0,0,7,6
neeh,rdad,0.0,0,7,6
neeh,danbri,0.0,0,7,6
neeh,PaulTondeur,0.0,0,7,6
neeh,Ni55aN,0.0,0,7,6
neeh,rchadwic,0.0,0,7,6
neeh,kdrnic,0.0,0,7,6
neeh,tiansijie,0.0,0,7,6
neeh,hxnan,0.0,0,7,6
neeh,alarvy7,0.0,0,7,6
neeh,pieteradejong,0.0,0,7,6
neeh,leitzler,0.0,0,7,6
neeh,rock7-dan,0.0,0,7,6
neeh,dxshindeo,0.0,0,7,6
neeh,Rendxx,0.0,0,7,6
neeh,rhairston,0.0,0,7,6
neeh,DavidWiebe,0.0,0,7,6
neeh,Cobertos,0.0,0,7,5
neeh,swomack,0.0,0,7,5
neeh,arose,0.0,0,7,5
neeh,Ludobaka,0.0,0,7,5
neeh,mgreter,0.0,0,7,5
neeh,MauricioVives,0.0,1,7,5
neeh,marcofugaro,0.0,0,7,5
neeh,filharvey,0.0,0,7,5
neeh,michalburger1,0.0,0,7,5
neeh,foobarbecue,0.0,0,7,5
neeh,izar89,0.0,0,7,5
neeh,zhoushijie163,0.0,0,7,5
neeh,dnewman-polar3d,0.0,0,7,5
neeh,dill0wn,0.0,0,7,5
neeh,AlexanderPaule,0.0,0,7,5
neeh,zorro-fr24,0.0,0,7,5
neeh,flimshaw,0.0,0,7,5
neeh,adam-clarey,0.0,0,7,5
neeh,marclave,0.0,0,7,5
neeh,cherniavskii,0.0,0,7,5
neeh,zwcloud,0.0,0,7,5
neeh,wu21731,0.0,0,7,5
neeh,Berserk82,0.0,0,7,5
neeh,L-WindRider,0.0,0,7,5
neeh,markusjohnsson,0.0,0,7,5
neeh,wuweiweiwu,0.0,0,7,5
neeh,jchen10,0.0,0,7,5
neeh,misan,0.0,0,7,5
neeh,Sphinxxxx,0.0,0,7,5
neeh,videoluce,0.0,0,7,5
neeh,c0d1f1ed,0.0,0,7,5
neeh,autra,0.0,0,7,5
neeh,viperscape,0.0,0,7,5
neeh,stefek99,0.0,0,7,5
neeh,shelbyspeegle,0.0,0,7,5
neeh,Mann90,0.0,0,7,5
neeh,Tobiasartz,0.0,0,7,5
neeh,feabauer,0.0,0,7,5
neeh,jy-tao,0.0,0,7,5
neeh,douglasppaz,0.0,0,7,5
neeh,RSpace,0.0,0,7,5
neeh,elunty,0.0,0,7,5
neeh,emeyex,0.0,0,7,5
neeh,nnavaneetha,0.0,0,7,5
neeh,feiss,0.0,0,7,5
neeh,serenayl,0.0,0,7,5
neeh,Landlord-xx,0.0,0,7,5
neeh,NicekDev,0.0,0,7,5
neeh,HypnosNova,0.0,0,7,5
neeh,IceFrozen,0.0,0,7,5
neeh,Julien-Arlandis,0.0,0,7,5
neeh,Fyrestar,0.0,0,7,5
neeh,vyv03354,0.0,0,7,5
neeh,bpetar,0.0,0,7,5
neeh,letmaik,0.0,0,7,5
neeh,patrickfuller,0.0,0,7,5
neeh,but0n,0.0,0,7,5
neeh,kschzt,0.0,0,7,5
neeh,elcommie,0.0,0,7,5
neeh,nraynaud,0.0,0,7,5
neeh,liz3,0.0,0,7,5
neeh,dukuo,0.0,0,7,5
neeh,renegademaster88,0.0,0,7,5
neeh,sweerwen,0.0,0,7,5
neeh,lguminski,0.0,0,7,5
neeh,nathaliaspatricio,0.0,0,7,5
neeh,tomconroy,0.0,0,7,5
neeh,jsermeno,0.0,0,7,5
neeh,mokra,0.0,0,7,5
neeh,Doidel,0.0,0,7,5
neeh,echteinfachtv,0.0,0,7,5
neeh,poudro,0.0,0,7,5
neeh,mikesherov,0.0,0,7,5
neeh,Nimanf,0.0,0,7,5
neeh,willy-vvu,0.0,0,7,5
neeh,joepie91,0.0,0,7,5
neeh,runiter,0.0,0,7,5
neeh,threejsworker,0.0,0,7,5
neeh,borismus,0.0,0,7,5
neeh,LuYaojing,0.0,0,7,5
neeh,dimecho,0.0,0,7,5
neeh,beiller,0.0,0,7,5
neeh,njam,0.0,0,7,5
neeh,StarPlugins,0.0,0,7,5
neeh,kkananen,0.0,0,7,5
neeh,blahmonkey,0.0,0,7,5
neeh,astrolabio,0.0,0,7,5
neeh,maurrubio,0.0,0,7,5
neeh,ztxxxx0000,0.0,0,7,5
schubboy,sjvs,0.0,0,7,7
schubboy,liyuanqiu,0.0,0,7,7
schubboy,vidartf,0.0,0,7,7
schubboy,deokhae,0.0,0,7,7
schubboy,silvainSayduck,0.0,0,7,7
schubboy,immiao,0.0,0,7,7
schubboy,ferrolho,0.0,0,7,7
schubboy,trymoremore,0.0,0,7,7
schubboy,jeum,0.0,0,7,7
schubboy,usefulthink,0.0,0,7,7
schubboy,sneha-belkhale,0.0,0,7,7
schubboy,alinhulea,0.0,0,7,7
schubboy,jayPare,0.0,0,7,7
schubboy,rck1,0.0,0,7,7
schubboy,kasios,0.0,0,7,7
schubboy,WJsjtu,0.0,0,7,7
schubboy,p5aholic,0.0,0,7,7
schubboy,peppsac,0.0,0,7,7
schubboy,CGerAJ,0.0,0,7,7
schubboy,paulbrzeski,0.0,0,7,7
schubboy,mbredif,0.0,0,7,7
schubboy,geekance,0.0,0,7,7
schubboy,Korijn,0.0,0,7,7
schubboy,mikemeerschaert,0.0,0,7,7
schubboy,stla,0.0,0,7,7
schubboy,Evertvdw,0.0,0,7,7
schubboy,wellcaffeinated,0.0,0,7,7
schubboy,kapilreddy,0.0,0,7,7
schubboy,EskelCz,0.0,0,7,7
schubboy,remoe,0.0,0,7,7
schubboy,GuyGood,0.0,0,7,7
schubboy,antont,0.0,0,7,7
schubboy,tonnot,0.0,0,7,7
schubboy,killroy42,0.0,0,7,7
schubboy,morris,0.0,0,7,7
schubboy,erich666,0.0,0,7,7
schubboy,ralfnap,0.0,0,7,7
schubboy,tormozok,0.0,0,7,7
schubboy,kylegmaxwell,0.0,0,7,7
schubboy,karimbeyrouti,0.0,0,7,7
schubboy,MarcoSulla,0.0,0,7,7
schubboy,RamotionRussell,0.0,0,7,7
schubboy,brunoimbrizi,0.0,0,7,6
schubboy,Glinkis,0.0,0,7,6
schubboy,netrocc,0.0,0,7,6
schubboy,cg-cnu,0.0,0,7,6
schubboy,waitingcheung,0.0,0,7,6
schubboy,landonsilla,0.0,0,7,6
schubboy,kareldonk,0.0,0,7,6
schubboy,tledoux,0.0,0,7,6
schubboy,ByDenis,0.0,0,7,6
schubboy,j3zusla,0.0,0,7,6
schubboy,cliffhall,0.0,1,7,6
schubboy,zerohun,0.0,0,7,6
schubboy,gigablox,0.0,0,7,6
schubboy,jonTrent,0.0,0,7,6
schubboy,Sergej-Popov,0.0,0,7,6
schubboy,msimpson,0.0,0,7,6
schubboy,challakoushik,0.0,0,7,6
schubboy,netpro2k,0.0,0,7,6
schubboy,Claod44,0.0,0,7,6
schubboy,agackakan,0.0,0,7,6
schubboy,TimvanScherpenzeel,0.0,0,7,6
schubboy,Busata,0.0,0,7,6
schubboy,aurelienwipon,0.0,0,7,6
schubboy,cvan,0.0,0,7,6
schubboy,ikeough,0.0,0,7,6
schubboy,yaoyao-cn,0.0,0,7,6
schubboy,FMS-Cat,0.0,0,7,6
schubboy,gogoend,0.0,0,7,6
schubboy,maru0301,0.0,0,7,6
schubboy,Artyom17,0.0,0,7,6
schubboy,shengchiliu,0.0,0,7,6
schubboy,rdad,0.0,0,7,6
schubboy,danbri,0.0,0,7,6
schubboy,PaulTondeur,0.0,0,7,6
schubboy,Ni55aN,0.0,0,7,6
schubboy,rchadwic,0.0,0,7,6
schubboy,kdrnic,0.0,0,7,6
schubboy,tiansijie,0.0,0,7,6
schubboy,hxnan,0.0,0,7,6
schubboy,alarvy7,0.0,0,7,6
schubboy,pieteradejong,0.0,0,7,6
schubboy,leitzler,0.0,0,7,6
schubboy,rock7-dan,0.0,1,7,6
schubboy,dxshindeo,0.0,0,7,6
schubboy,Rendxx,0.0,0,7,6
schubboy,rhairston,0.0,0,7,6
schubboy,DavidWiebe,0.0,0,7,6
schubboy,Cobertos,0.0,0,7,5
schubboy,swomack,0.0,0,7,5
schubboy,arose,0.0,0,7,5
schubboy,Ludobaka,0.0,0,7,5
schubboy,mgreter,0.0,0,7,5
schubboy,MauricioVives,0.0,0,7,5
schubboy,marcofugaro,0.0,0,7,5
schubboy,filharvey,0.0,0,7,5
schubboy,michalburger1,0.0,0,7,5
schubboy,foobarbecue,0.0,0,7,5
schubboy,izar89,0.0,0,7,5
schubboy,zhoushijie163,0.0,0,7,5
schubboy,dnewman-polar3d,0.0,0,7,5
schubboy,dill0wn,0.0,1,7,5
schubboy,AlexanderPaule,0.0,0,7,5
schubboy,zorro-fr24,0.0,0,7,5
schubboy,flimshaw,0.0,0,7,5
schubboy,adam-clarey,0.0,0,7,5
schubboy,marclave,0.0,0,7,5
schubboy,cherniavskii,0.0,0,7,5
schubboy,zwcloud,0.0,0,7,5
schubboy,wu21731,0.0,1,7,5
schubboy,Berserk82,0.0,0,7,5
schubboy,L-WindRider,0.0,0,7,5
schubboy,markusjohnsson,0.0,0,7,5
schubboy,wuweiweiwu,0.0,0,7,5
schubboy,jchen10,0.0,0,7,5
schubboy,misan,0.0,0,7,5
schubboy,Sphinxxxx,0.0,0,7,5
schubboy,videoluce,0.0,0,7,5
schubboy,c0d1f1ed,0.0,0,7,5
schubboy,autra,0.0,0,7,5
schubboy,viperscape,0.0,0,7,5
schubboy,stefek99,0.0,0,7,5
schubboy,shelbyspeegle,0.0,0,7,5
schubboy,Mann90,0.0,0,7,5
schubboy,Tobiasartz,0.0,0,7,5
schubboy,feabauer,0.0,0,7,5
schubboy,jy-tao,0.0,0,7,5
schubboy,douglasppaz,0.0,0,7,5
schubboy,RSpace,0.0,0,7,5
schubboy,elunty,0.0,0,7,5
schubboy,emeyex,0.0,0,7,5
schubboy,nnavaneetha,0.0,0,7,5
schubboy,feiss,0.0,0,7,5
schubboy,serenayl,0.0,0,7,5
schubboy,Landlord-xx,0.0,0,7,5
schubboy,NicekDev,0.0,0,7,5
schubboy,HypnosNova,0.0,0,7,5
schubboy,IceFrozen,0.0,0,7,5
schubboy,Julien-Arlandis,0.0,0,7,5
schubboy,Fyrestar,0.0,0,7,5
schubboy,vyv03354,0.0,0,7,5
schubboy,bpetar,0.0,0,7,5
schubboy,letmaik,0.0,0,7,5
schubboy,patrickfuller,0.0,0,7,5
schubboy,but0n,0.0,0,7,5
schubboy,kschzt,0.0,0,7,5
schubboy,elcommie,0.0,0,7,5
schubboy,nraynaud,0.0,0,7,5
schubboy,liz3,0.0,0,7,5
schubboy,dukuo,0.0,0,7,5
schubboy,renegademaster88,0.0,0,7,5
schubboy,sweerwen,0.0,0,7,5
schubboy,lguminski,0.0,0,7,5
schubboy,nathaliaspatricio,0.0,0,7,5
schubboy,tomconroy,0.0,0,7,5
schubboy,jsermeno,0.0,0,7,5
schubboy,mokra,0.0,0,7,5
schubboy,Doidel,0.0,0,7,5
schubboy,echteinfachtv,0.0,0,7,5
schubboy,poudro,0.0,0,7,5
schubboy,mikesherov,0.0,0,7,5
schubboy,Nimanf,0.0,0,7,5
schubboy,willy-vvu,0.0,0,7,5
schubboy,joepie91,0.0,0,7,5
schubboy,runiter,0.0,0,7,5
schubboy,threejsworker,0.0,0,7,5
schubboy,borismus,0.0,0,7,5
schubboy,LuYaojing,0.0,0,7,5
schubboy,dimecho,0.0,0,7,5
schubboy,beiller,0.0,0,7,5
schubboy,njam,0.0,0,7,5
schubboy,StarPlugins,0.0,0,7,5
schubboy,kkananen,0.0,0,7,5
schubboy,blahmonkey,0.0,0,7,5
schubboy,astrolabio,0.0,0,7,5
schubboy,maurrubio,0.0,0,7,5
schubboy,ztxxxx0000,0.0,0,7,5
sjvs,liyuanqiu,0.0,1,7,7
sjvs,vidartf,0.0,0,7,7
sjvs,deokhae,0.0,0,7,7
sjvs,silvainSayduck,0.0,0,7,7
sjvs,immiao,0.0,0,7,7
sjvs,ferrolho,0.0,0,7,7
sjvs,trymoremore,0.0,0,7,7
sjvs,jeum,0.0,0,7,7
sjvs,usefulthink,0.0,0,7,7
sjvs,sneha-belkhale,0.0,0,7,7
sjvs,alinhulea,0.0,0,7,7
sjvs,jayPare,0.0,0,7,7
sjvs,rck1,0.0,0,7,7
sjvs,kasios,0.0,0,7,7
sjvs,WJsjtu,0.0,0,7,7
sjvs,p5aholic,0.0,0,7,7
sjvs,peppsac,0.0,0,7,7
sjvs,CGerAJ,0.0,0,7,7
sjvs,paulbrzeski,0.0,0,7,7
sjvs,mbredif,0.0,1,7,7
sjvs,geekance,0.0,0,7,7
sjvs,Korijn,0.0,0,7,7
sjvs,mikemeerschaert,0.0,0,7,7
sjvs,stla,0.0,0,7,7
sjvs,Evertvdw,0.0,0,7,7
sjvs,wellcaffeinated,0.0,0,7,7
sjvs,kapilreddy,0.0,0,7,7
sjvs,EskelCz,0.0,0,7,7
sjvs,remoe,0.0,0,7,7
sjvs,GuyGood,0.0,0,7,7
sjvs,antont,0.0,0,7,7
sjvs,tonnot,0.0,0,7,7
sjvs,killroy42,0.0,0,7,7
sjvs,morris,0.0,0,7,7
sjvs,erich666,0.0,0,7,7
sjvs,ralfnap,0.0,0,7,7
sjvs,tormozok,0.0,0,7,7
sjvs,kylegmaxwell,0.0,0,7,7
sjvs,karimbeyrouti,0.0,0,7,7
sjvs,MarcoSulla,0.0,0,7,7
sjvs,RamotionRussell,0.0,0,7,7
sjvs,brunoimbrizi,0.0,0,7,6
sjvs,Glinkis,0.0,0,7,6
sjvs,netrocc,0.0,0,7,6
sjvs,cg-cnu,0.0,0,7,6
sjvs,waitingcheung,0.0,0,7,6
sjvs,landonsilla,0.0,0,7,6
sjvs,kareldonk,0.0,0,7,6
sjvs,tledoux,0.0,0,7,6
sjvs,ByDenis,0.0,0,7,6
sjvs,j3zusla,0.0,0,7,6
sjvs,cliffhall,0.0,0,7,6
sjvs,zerohun,0.0,0,7,6
sjvs,gigablox,0.0,0,7,6
sjvs,jonTrent,0.0,0,7,6
sjvs,Sergej-Popov,0.0,0,7,6
sjvs,msimpson,0.0,0,7,6
sjvs,challakoushik,0.0,0,7,6
sjvs,netpro2k,0.0,0,7,6
sjvs,Claod44,0.0,0,7,6
sjvs,agackakan,0.0,0,7,6
sjvs,TimvanScherpenzeel,0.0,0,7,6
sjvs,Busata,0.0,0,7,6
sjvs,aurelienwipon,0.0,0,7,6
sjvs,cvan,0.0,0,7,6
sjvs,ikeough,0.0,0,7,6
sjvs,yaoyao-cn,0.0,0,7,6
sjvs,FMS-Cat,0.0,0,7,6
sjvs,gogoend,0.0,0,7,6
sjvs,maru0301,0.0,0,7,6
sjvs,Artyom17,0.0,0,7,6
sjvs,shengchiliu,0.0,0,7,6
sjvs,rdad,0.0,0,7,6
sjvs,danbri,0.0,0,7,6
sjvs,PaulTondeur,0.0,0,7,6
sjvs,Ni55aN,0.0,0,7,6
sjvs,rchadwic,0.0,0,7,6
sjvs,kdrnic,0.0,0,7,6
sjvs,tiansijie,0.0,0,7,6
sjvs,hxnan,0.0,0,7,6
sjvs,alarvy7,0.0,0,7,6
sjvs,pieteradejong,0.0,0,7,6
sjvs,leitzler,0.0,0,7,6
sjvs,rock7-dan,0.0,0,7,6
sjvs,dxshindeo,0.0,0,7,6
sjvs,Rendxx,0.0,0,7,6
sjvs,rhairston,0.0,0,7,6
sjvs,DavidWiebe,0.0,0,7,6
sjvs,Cobertos,0.0,0,7,5
sjvs,swomack,0.0,0,7,5
sjvs,arose,0.0,0,7,5
sjvs,Ludobaka,0.0,0,7,5
sjvs,mgreter,0.0,0,7,5
sjvs,MauricioVives,0.0,0,7,5
sjvs,marcofugaro,0.0,0,7,5
sjvs,filharvey,0.0,0,7,5
sjvs,michalburger1,0.0,0,7,5
sjvs,foobarbecue,0.0,0,7,5
sjvs,izar89,0.0,0,7,5
sjvs,zhoushijie163,0.0,0,7,5
sjvs,dnewman-polar3d,0.0,0,7,5
sjvs,dill0wn,0.0,0,7,5
sjvs,AlexanderPaule,0.0,0,7,5
sjvs,zorro-fr24,0.0,0,7,5
sjvs,flimshaw,0.0,0,7,5
sjvs,adam-clarey,0.0,0,7,5
sjvs,marclave,0.0,0,7,5
sjvs,cherniavskii,0.0,0,7,5
sjvs,zwcloud,0.0,0,7,5
sjvs,wu21731,0.0,0,7,5
sjvs,Berserk82,0.0,0,7,5
sjvs,L-WindRider,0.0,0,7,5
sjvs,markusjohnsson,0.0,0,7,5
sjvs,wuweiweiwu,0.0,0,7,5
sjvs,jchen10,0.0,0,7,5
sjvs,misan,0.0,0,7,5
sjvs,Sphinxxxx,0.0,0,7,5
sjvs,videoluce,0.0,0,7,5
sjvs,c0d1f1ed,0.0,0,7,5
sjvs,autra,0.0,0,7,5
sjvs,viperscape,0.0,0,7,5
sjvs,stefek99,0.0,0,7,5
sjvs,shelbyspeegle,0.0,0,7,5
sjvs,Mann90,0.0,0,7,5
sjvs,Tobiasartz,0.0,0,7,5
sjvs,feabauer,0.0,0,7,5
sjvs,jy-tao,0.0,0,7,5
sjvs,douglasppaz,0.0,0,7,5
sjvs,RSpace,0.0,0,7,5
sjvs,elunty,0.0,0,7,5
sjvs,emeyex,0.0,0,7,5
sjvs,nnavaneetha,0.0,0,7,5
sjvs,feiss,0.0,0,7,5
sjvs,serenayl,0.0,0,7,5
sjvs,Landlord-xx,0.0,0,7,5
sjvs,NicekDev,0.0,0,7,5
sjvs,HypnosNova,0.0,0,7,5
sjvs,IceFrozen,0.0,0,7,5
sjvs,Julien-Arlandis,0.0,0,7,5
sjvs,Fyrestar,0.0,0,7,5
sjvs,vyv03354,0.0,0,7,5
sjvs,bpetar,0.0,0,7,5
sjvs,letmaik,0.0,0,7,5
sjvs,patrickfuller,0.0,0,7,5
sjvs,but0n,0.0,0,7,5
sjvs,kschzt,0.0,0,7,5
sjvs,elcommie,0.0,0,7,5
sjvs,nraynaud,0.0,0,7,5
sjvs,liz3,0.0,0,7,5
sjvs,dukuo,0.0,0,7,5
sjvs,renegademaster88,0.0,0,7,5
sjvs,sweerwen,0.0,0,7,5
sjvs,lguminski,0.0,0,7,5
sjvs,nathaliaspatricio,0.0,0,7,5
sjvs,tomconroy,0.0,0,7,5
sjvs,jsermeno,0.0,0,7,5
sjvs,mokra,0.0,0,7,5
sjvs,Doidel,0.0,0,7,5
sjvs,echteinfachtv,0.0,0,7,5
sjvs,poudro,0.0,0,7,5
sjvs,mikesherov,0.0,0,7,5
sjvs,Nimanf,0.0,0,7,5
sjvs,willy-vvu,0.0,0,7,5
sjvs,joepie91,0.0,0,7,5
sjvs,runiter,0.0,0,7,5
sjvs,threejsworker,0.0,0,7,5
sjvs,borismus,0.0,0,7,5
sjvs,LuYaojing,0.0,0,7,5
sjvs,dimecho,0.0,0,7,5
sjvs,beiller,0.0,0,7,5
sjvs,njam,0.0,0,7,5
sjvs,StarPlugins,0.0,0,7,5
sjvs,kkananen,0.0,0,7,5
sjvs,blahmonkey,0.0,0,7,5
sjvs,astrolabio,0.0,0,7,5
sjvs,maurrubio,0.0,0,7,5
sjvs,ztxxxx0000,0.0,0,7,5
liyuanqiu,vidartf,0.0,1,7,7
liyuanqiu,deokhae,0.0,0,7,7
liyuanqiu,silvainSayduck,0.0,0,7,7
liyuanqiu,immiao,0.0,0,7,7
liyuanqiu,ferrolho,0.0,0,7,7
liyuanqiu,trymoremore,0.0,0,7,7
liyuanqiu,jeum,0.0,0,7,7
liyuanqiu,usefulthink,0.0,0,7,7
liyuanqiu,sneha-belkhale,0.0,0,7,7
liyuanqiu,alinhulea,0.0,0,7,7
liyuanqiu,jayPare,0.0,0,7,7
liyuanqiu,rck1,0.0,0,7,7
liyuanqiu,kasios,0.0,0,7,7
liyuanqiu,WJsjtu,0.0,0,7,7
liyuanqiu,p5aholic,0.0,0,7,7
liyuanqiu,peppsac,0.0,0,7,7
liyuanqiu,CGerAJ,0.0,0,7,7
liyuanqiu,paulbrzeski,0.0,0,7,7
liyuanqiu,mbredif,0.0,0,7,7
liyuanqiu,geekance,0.0,0,7,7
liyuanqiu,Korijn,0.0,0,7,7
liyuanqiu,mikemeerschaert,0.0,0,7,7
liyuanqiu,stla,0.0,0,7,7
liyuanqiu,Evertvdw,0.0,0,7,7
liyuanqiu,wellcaffeinated,0.0,0,7,7
liyuanqiu,kapilreddy,0.0,0,7,7
liyuanqiu,EskelCz,0.0,0,7,7
liyuanqiu,remoe,0.0,0,7,7
liyuanqiu,GuyGood,0.0,0,7,7
liyuanqiu,antont,0.0,0,7,7
liyuanqiu,tonnot,0.0,0,7,7
liyuanqiu,killroy42,0.0,0,7,7
liyuanqiu,morris,0.0,0,7,7
liyuanqiu,erich666,0.0,0,7,7
liyuanqiu,ralfnap,0.0,0,7,7
liyuanqiu,tormozok,0.0,0,7,7
liyuanqiu,kylegmaxwell,0.0,0,7,7
liyuanqiu,karimbeyrouti,0.0,0,7,7
liyuanqiu,MarcoSulla,0.0,0,7,7
liyuanqiu,RamotionRussell,0.0,0,7,7
liyuanqiu,brunoimbrizi,0.0,0,7,6
liyuanqiu,Glinkis,0.0,0,7,6
liyuanqiu,netrocc,0.0,0,7,6
liyuanqiu,cg-cnu,0.0,0,7,6
liyuanqiu,waitingcheung,0.0,0,7,6
liyuanqiu,landonsilla,0.0,0,7,6
liyuanqiu,kareldonk,0.0,0,7,6
liyuanqiu,tledoux,0.0,0,7,6
liyuanqiu,ByDenis,0.0,1,7,6
liyuanqiu,j3zusla,0.0,0,7,6
liyuanqiu,cliffhall,0.0,0,7,6
liyuanqiu,zerohun,0.0,0,7,6
liyuanqiu,gigablox,0.0,0,7,6
liyuanqiu,jonTrent,0.0,0,7,6
liyuanqiu,Sergej-Popov,0.0,0,7,6
liyuanqiu,msimpson,0.0,0,7,6
liyuanqiu,challakoushik,0.0,0,7,6
liyuanqiu,netpro2k,0.0,0,7,6
liyuanqiu,Claod44,0.0,0,7,6
liyuanqiu,agackakan,0.0,0,7,6
liyuanqiu,TimvanScherpenzeel,0.0,0,7,6
liyuanqiu,Busata,0.0,0,7,6
liyuanqiu,aurelienwipon,0.0,0,7,6
liyuanqiu,cvan,0.0,0,7,6
liyuanqiu,ikeough,0.0,0,7,6
liyuanqiu,yaoyao-cn,0.0,0,7,6
liyuanqiu,FMS-Cat,0.0,0,7,6
liyuanqiu,gogoend,0.0,0,7,6
liyuanqiu,maru0301,0.0,0,7,6
liyuanqiu,Artyom17,0.0,0,7,6
liyuanqiu,shengchiliu,0.0,0,7,6
liyuanqiu,rdad,0.0,0,7,6
liyuanqiu,danbri,0.0,0,7,6
liyuanqiu,PaulTondeur,0.0,0,7,6
liyuanqiu,Ni55aN,0.0,0,7,6
liyuanqiu,rchadwic,0.0,0,7,6
liyuanqiu,kdrnic,0.0,0,7,6
liyuanqiu,tiansijie,0.0,0,7,6
liyuanqiu,hxnan,0.0,0,7,6
liyuanqiu,alarvy7,0.0,1,7,6
liyuanqiu,pieteradejong,0.0,0,7,6
liyuanqiu,leitzler,0.0,0,7,6
liyuanqiu,rock7-dan,0.0,0,7,6
liyuanqiu,dxshindeo,0.0,0,7,6
liyuanqiu,Rendxx,0.0,0,7,6
liyuanqiu,rhairston,0.0,0,7,6
liyuanqiu,DavidWiebe,0.0,0,7,6
liyuanqiu,Cobertos,0.0,0,7,5
liyuanqiu,swomack,0.0,0,7,5
liyuanqiu,arose,0.0,0,7,5
liyuanqiu,Ludobaka,0.0,0,7,5
liyuanqiu,mgreter,0.0,0,7,5
liyuanqiu,MauricioVives,0.0,0,7,5
liyuanqiu,marcofugaro,0.0,0,7,5
liyuanqiu,filharvey,0.0,0,7,5
liyuanqiu,michalburger1,0.0,0,7,5
liyuanqiu,foobarbecue,0.0,0,7,5
liyuanqiu,izar89,0.0,0,7,5
liyuanqiu,zhoushijie163,0.0,0,7,5
liyuanqiu,dnewman-polar3d,0.0,0,7,5
liyuanqiu,dill0wn,0.0,0,7,5
liyuanqiu,AlexanderPaule,0.0,0,7,5
liyuanqiu,zorro-fr24,0.0,0,7,5
liyuanqiu,flimshaw,0.0,0,7,5
liyuanqiu,adam-clarey,0.0,0,7,5
liyuanqiu,marclave,0.0,0,7,5
liyuanqiu,cherniavskii,0.0,0,7,5
liyuanqiu,zwcloud,0.0,0,7,5
liyuanqiu,wu21731,0.0,0,7,5
